ArticleID,Journal,Volume,Issue,FirstPage,PubDate,CiteCount,LastPage,Year
6564,JPE,83,4,791,1975-08-01,35.0,805,1975
6565,JPE,83,4,807,1975-08-01,529.0,827,1975
6566,JPE,84,5,903,1976-10-01,81.0,915,1976
6567,JPE,84,5,917,1976-10-01,15.0,936,1976
6568,JPE,84,5,937,1976-10-01,240.0,957,1976
6569,JPE,84,5,959,1976-10-01,73.0,978,1976
6570,JPE,84,5,979,1976-10-01,52.0,1012,1976
6571,JPE,84,5,1013,1976-10-01,38.0,1032,1976
6572,JPE,84,5,1033,1976-10-01,55.0,1060,1976
6573,JPE,84,5,1061,1976-10-01,104.0,1077,1976
6574,JPE,84,5,1079,1976-10-01,118.0,1093,1976
6575,JPE,97,3,503,1989-06-01,128.0,534,1989
6576,JPE,97,3,535,1989-06-01,64.0,560,1989
6577,JPE,97,3,561,1989-06-01,377.0,580,1989
6578,JPE,97,3,581,1989-06-01,183.0,605,1989
6579,JPE,97,3,606,1989-06-01,63.0,619,1989
6580,JPE,97,3,620,1989-06-01,705.0,638,1989
6581,JPE,97,3,639,1989-06-01,78.0,667,1989
6582,JPE,97,3,668,1989-06-01,42.0,691,1989
6583,JPE,97,3,692,1989-06-01,57.0,705,1989
6584,JPE,97,3,706,1989-06-01,30.0,720,1989
6585,JPE,97,3,721,1989-06-01,85.0,739,1989
6586,JPE,96,4,675,1988-08-01,1245.0,700,1988
6587,JPE,96,4,701,1988-08-01,160.0,717,1988
6588,JPE,96,4,718,1988-08-01,148.0,740,1988
6589,JPE,96,4,741,1988-08-01,5.0,765,1988
6590,JPE,96,4,766,1988-08-01,43.0,784,1988
6591,JPE,96,4,785,1988-08-01,26.0,820,1988
6592,JPE,96,4,821,1988-08-01,3.0,831,1988
6593,JPE,96,4,832,1988-08-01,71.0,854,1988
6594,JPE,96,4,855,1988-08-01,103.0,866,1988
6595,JPE,96,4,867,1988-08-01,35.0,881,1988
6596,JPE,92,1,1,1984-02-01,35.0,19,1984
6597,JPE,92,1,20,1984-02-01,53.0,39,1984
6598,JPE,92,1,40,1984-02-01,92.0,58,1984
6599,JPE,92,1,59,1984-02-01,54.0,89,1984
6600,JPE,92,1,90,1984-02-01,57.0,107,1984
6601,JPE,92,1,108,1984-02-01,114.0,122,1984
6602,JPE,92,1,123,1984-02-01,90.0,135,1984
6603,JPE,92,1,136,1984-02-01,192.0,148,1984
6604,JPE,81,5,1049,1973-09-01,140.0,1091,1973
6605,JPE,81,5,1092,1973-09-01,85.0,1109,1973
6606,JPE,81,5,1110,1973-09-01,16.0,1135,1973
6607,JPE,81,5,1136,1973-09-01,15.0,1152,1973
6608,JPE,81,5,1153,1973-09-01,16.0,1169,1973
6609,JPE,81,5,1170,1973-09-01,24.0,1188,1973
6610,JPE,81,5,1189,1973-09-01,6.0,1204,1973
6611,JPE,96,1,3,1988-02-01,17.0,19,1988
6612,JPE,96,1,20,1988-02-01,117.0,41,1988
6613,JPE,96,1,42,1988-02-01,236.0,60,1988
6614,JPE,96,1,61,1988-02-01,352.0,80,1988
6615,JPE,96,1,81,1988-02-01,6.0,99,1988
6616,JPE,96,1,100,1988-02-01,2.0,115,1988
6617,JPE,96,1,116,1988-02-01,815.0,131,1988
6618,JPE,96,1,132,1988-02-01,625.0,163,1988
6619,JPE,96,1,164,1988-02-01,24.0,176,1988
6620,JPE,96,1,177,1988-02-01,3.0,188,1988
6621,JPE,96,1,189,1988-02-01,19.0,205,1988
6622,JPE,81,6,1283,1973-11-01,256.0,1308,1973
6623,JPE,81,6,1309,1973-11-01,44.0,1329,1973
6624,JPE,81,6,1330,1973-11-01,12.0,1352,1973
6625,JPE,81,6,1353,1973-11-01,24.0,1369,1973
6626,JPE,81,6,1370,1973-11-01,88.0,1386,1973
6627,JPE,81,6,1387,1973-11-01,215.0,1406,1973
6628,JPE,81,6,1407,1973-11-01,0.0,1429,1973
6629,JPE,81,6,1430,1973-11-01,15.0,1441,1973
6630,JPE,85,2,239,1977-04-01,117.0,263,1977
6631,JPE,85,2,265,1977-04-01,41.0,281,1977
6632,JPE,85,2,283,1977-04-01,11.0,297,1977
6633,JPE,85,2,299,1977-04-01,4.0,322,1977
6634,JPE,85,2,323,1977-04-01,33.0,347,1977
6635,JPE,85,2,349,1977-04-01,80.0,360,1977
6636,JPE,85,2,361,1977-04-01,0.0,378,1977
6637,JPE,85,2,379,1977-04-01,25.0,393,1977
6638,JPE,85,2,395,1977-04-01,10.0,400,1977
6639,JPE,85,2,403,1977-04-01,42.0,407,1977
6640,JPE,89,5,841,1981-10-01,1500.0,864,1981
6641,JPE,89,5,865,1981-10-01,97.0,890,1981
6642,JPE,89,5,891,1981-10-01,16.0,913,1981
6643,JPE,89,5,914,1981-10-01,1091.0,927,1981
6644,JPE,89,5,928,1981-10-01,138.0,958,1981
6645,JPE,89,5,959,1981-10-01,299.0,973,1981
6646,JPE,89,5,974,1981-10-01,448.0,1009,1981
6647,JPE,89,5,1010,1981-10-01,68.0,1019,1981
6648,JPE,89,5,1020,1981-10-01,37.0,1038,1981
6649,JPE,83,6,1093,1975-12-01,10.0,1112,1975
6650,JPE,83,6,1113,1975-12-01,417.0,1144,1975
6651,JPE,83,6,1145,1975-12-01,52.0,1182,1975
6652,JPE,83,6,1183,1975-12-01,579.0,1202,1975
6653,JPE,83,6,1203,1975-12-01,14.0,1216,1975
6654,JPE,83,6,1217,1975-12-01,20.0,1228,1975
6655,JPE,83,2,241,1975-04-01,739.0,254,1975
6656,JPE,83,2,255,1975-04-01,223.0,277,1975
6657,JPE,83,2,279,1975-04-01,68.0,301,1975
6658,JPE,83,2,303,1975-04-01,73.0,324,1975
6659,JPE,83,2,325,1975-04-01,151.0,338,1975
6660,JPE,83,2,339,1975-04-01,72.0,353,1975
6661,JPE,83,2,355,1975-04-01,9.0,375,1975
6662,JPE,83,2,377,1975-04-01,19.0,390,1975
6663,JPE,90,6,1087,1982-12-01,131.0,1117,1982
6664,JPE,90,6,1118,1982-12-01,165.0,1141,1982
6665,JPE,90,6,1142,1982-12-01,16.0,1165,1982
6666,JPE,90,6,1166,1982-12-01,111.0,1186,1982
6667,JPE,90,6,1187,1982-12-01,367.0,1211,1982
6668,JPE,90,6,1212,1982-12-01,126.0,1236,1982
6669,JPE,90,6,1237,1982-12-01,27.0,1256,1982
6670,JPE,90,6,1257,1982-12-01,850.0,1278,1982
6671,JPE,90,6,1279,1982-12-01,40.0,1290,1982
6672,JPE,88,1,1,1980-02-01,723.0,23,1980
6673,JPE,88,1,24,1980-02-01,44.0,58,1980
6674,JPE,88,1,59,1980-02-01,91.0,75,1980
6675,JPE,88,1,76,1980-02-01,42.0,99,1980
6676,JPE,88,1,100,1980-02-01,141.0,116,1980
6677,JPE,88,1,117,1980-02-01,215.0,134,1980
6678,JPE,88,1,135,1980-02-01,7.0,145,1980
6679,JPE,88,1,146,1980-02-01,13.0,173,1980
6680,JPE,88,1,174,1980-02-01,0.0,185,1980
6681,JPE,88,1,186,1980-02-01,1.0,193,1980
6682,JPE,87,4,673,1979-08-01,30.0,700,1979
6683,JPE,87,4,701,1979-08-01,55.0,718,1979
6684,JPE,87,4,719,1979-08-01,451.0,748,1979
6685,JPE,87,4,749,1979-08-01,32.0,768,1979
6686,JPE,87,4,769,1979-08-01,65.0,797,1979
6687,JPE,87,4,798,1979-08-01,39.0,815,1979
6688,JPE,87,4,816,1979-08-01,13.0,836,1979
6689,JPE,87,4,837,1979-08-01,5.0,850,1979
6690,JPE,87,4,851,1979-08-01,147.0,858,1979
6691,JPE,87,4,859,1979-08-01,41.0,868,1979
6692,JPE,97,1,1,1989-02-01,176.0,37,1989
6693,JPE,97,1,38,1989-02-01,159.0,92,1989
6694,JPE,97,1,93,1989-02-01,27.0,114,1989
6695,JPE,97,1,115,1989-02-01,45.0,154,1989
6696,JPE,97,1,155,1989-02-01,263.0,178,1989
6697,JPE,97,1,179,1989-02-01,78.0,200,1989
6698,JPE,97,1,201,1989-02-01,89.0,225,1989
6699,JPE,91,4,529,1983-08-01,30.0,545,1983
6700,JPE,91,4,546,1983-08-01,129.0,588,1983
6701,JPE,91,4,589,1983-08-01,903.0,610,1983
6702,JPE,91,4,611,1983-08-01,117.0,635,1983
6703,JPE,91,4,636,1983-08-01,70.0,653,1983
6704,JPE,91,4,654,1983-08-01,154.0,674,1983
6705,JPE,91,4,675,1983-08-01,131.0,687,1983
6706,JPE,91,4,688,1983-08-01,20.0,705,1983
6707,JPE,92,5,791,1984-10-01,29.0,823,1984
6708,JPE,92,5,824,1984-10-01,114.0,840,1984
6709,JPE,92,5,841,1984-10-01,58.0,851,1984
6710,JPE,92,5,852,1984-10-01,136.0,874,1984
6711,JPE,92,5,875,1984-10-01,49.0,908,1984
6712,JPE,92,5,909,1984-10-01,45.0,931,1984
6713,JPE,92,5,932,1984-10-01,10.0,953,1984
6714,JPE,92,5,954,1984-10-01,58.0,964,1984
6715,JPE,92,5,965,1984-10-01,2.0,971,1984
6716,JPE,81,4,813,1973-07-01,928.0,846,1973
6717,JPE,81,4,847,1973-07-01,17.0,877,1973
6718,JPE,81,4,878,1973-07-01,113.0,892,1973
6719,JPE,81,4,893,1973-07-01,43.0,915,1973
6720,JPE,81,4,916,1973-07-01,5.0,935,1973
6721,JPE,81,4,936,1973-07-01,101.0,949,1973
6722,JPE,81,4,950,1973-07-01,202.0,961,1973
6723,JPE,88,6,1069,1980-12-01,124.0,1087,1980
6724,JPE,88,6,1088,1980-12-01,72.0,1109,1980
6725,JPE,88,6,1110,1980-12-01,36.0,1147,1980
6726,JPE,88,6,1148,1980-12-01,42.0,1158,1980
6727,JPE,88,6,1159,1980-12-01,54.0,1176,1980
6728,JPE,88,6,1177,1980-12-01,9.0,1202,1980
6729,JPE,88,6,1203,1980-12-01,138.0,1225,1980
6730,JPE,88,6,1226,1980-12-01,15.0,1230,1980
6731,JPE,91,6,907,1983-12-01,22.0,928,1983
6732,JPE,91,6,929,1983-12-01,102.0,956,1983
6733,JPE,91,6,957,1983-12-01,85.0,978,1983
6734,JPE,91,6,979,1983-12-01,43.0,1000,1983
6735,JPE,91,6,1001,1983-12-01,54.0,1027,1983
6736,JPE,91,6,1028,1983-12-01,1.0,1044,1983
6737,JPE,91,6,1045,1983-12-01,88.0,1054,1983
6738,JPE,90,1,1,1982-02-01,16.0,21,1982
6739,JPE,90,1,22,1982-02-01,206.0,51,1982
6740,JPE,90,1,52,1982-02-01,153.0,73,1982
6741,JPE,90,1,74,1982-02-01,134.0,104,1982
6742,JPE,90,1,105,1982-02-01,25.0,127,1982
6743,JPE,90,1,128,1982-02-01,8.0,145,1982
6744,JPE,90,1,146,1982-02-01,24.0,157,1982
6745,JPE,90,1,158,1982-02-01,54.0,165,1982
6746,JPE,90,1,166,1982-02-01,29.0,175,1982
6747,JPE,90,1,176,1982-02-01,3.0,180,1982
6748,JPE,84,6,1145,1976-12-01,129.0,1159,1976
6749,JPE,84,6,1161,1976-12-01,1423.0,1176,1976
6750,JPE,84,6,1177,1976-12-01,90.0,1197,1976
6751,JPE,84,6,1199,1976-12-01,39.0,1213,1976
6752,JPE,84,6,1215,1976-12-01,94.0,1237,1976
6753,JPE,84,6,1239,1976-12-01,26.0,1259,1976
6754,JPE,84,6,1261,1976-12-01,82.0,1283,1976
6755,JPE,97,2,251,1989-04-01,108.0,287,1989
6756,JPE,97,2,288,1989-04-01,44.0,304,1989
6757,JPE,97,2,305,1989-04-01,544.0,346,1989
6758,JPE,97,2,347,1989-04-01,32.0,367,1989
6759,JPE,97,2,368,1989-04-01,38.0,386,1989
6760,JPE,97,2,387,1989-04-01,48.0,397,1989
6761,JPE,97,2,398,1989-04-01,43.0,419,1989
6762,JPE,97,2,420,1989-04-01,15.0,443,1989
6763,JPE,97,2,444,1989-04-01,95.0,479,1989
6764,JPE,84,4,655,1976-08-01,482.0,676,1976
6765,JPE,84,4,677,1976-08-01,85.0,700,1976
6766,JPE,84,4,701,1976-08-01,74.0,719,1976
6767,JPE,84,4,721,1976-08-01,45.0,740,1976
6768,JPE,84,4,741,1976-08-01,51.0,755,1976
6769,JPE,84,4,757,1976-08-01,129.0,775,1976
6770,JPE,84,4,777,1976-08-01,47.0,795,1976
6771,JPE,84,4,797,1976-08-01,22.0,808,1976
6772,JPE,90,4,663,1982-08-01,176.0,698,1982
6773,JPE,90,4,699,1982-08-01,26.0,727,1982
6774,JPE,90,4,728,1982-08-01,34.0,754,1982
6775,JPE,90,4,755,1982-08-01,16.0,776,1982
6776,JPE,90,4,777,1982-08-01,388.0,793,1982
6777,JPE,90,4,794,1982-08-01,28.0,808,1982
6778,JPE,90,4,809,1982-08-01,16.0,815,1982
6779,JPE,90,4,816,1982-08-01,44.0,819,1982
6780,JPE,90,3,443,1982-06-01,29.0,469,1982
6781,JPE,90,3,470,1982-06-01,76.0,486,1982
6782,JPE,90,3,487,1982-06-01,87.0,506,1982
6783,JPE,90,3,507,1982-06-01,7.0,535,1982
6784,JPE,90,3,536,1982-06-01,126.0,560,1982
6785,JPE,90,3,561,1982-06-01,49.0,577,1982
6786,JPE,90,3,578,1982-06-01,79.0,595,1982
6787,JPE,90,3,596,1982-06-01,0.0,605,1982
6788,JPE,92,2,175,1984-04-01,90.0,203,1984
6789,JPE,92,2,204,1984-04-01,39.0,222,1984
6790,JPE,92,2,223,1984-04-01,44.0,235,1984
6791,JPE,92,2,236,1984-04-01,90.0,246,1984
6792,JPE,92,2,247,1984-04-01,29.0,267,1984
6793,JPE,92,2,268,1984-04-01,9.0,285,1984
6794,JPE,92,2,286,1984-04-01,12.0,306,1984
6795,JPE,92,2,307,1984-04-01,318.0,328,1984
6796,JPE,97,5,1003,1989-10-01,524.0,1026,1989
6797,JPE,97,5,1027,1989-10-01,454.0,1059,1989
6798,JPE,97,5,1060,1989-10-01,161.0,1090,1989
6799,JPE,97,5,1091,1989-10-01,19.0,1112,1989
6800,JPE,97,5,1113,1989-10-01,17.0,1137,1989
6801,JPE,97,5,1138,1989-10-01,144.0,1159,1989
6802,JPE,97,5,1160,1989-10-01,52.0,1179,1989
6803,JPE,97,5,1180,1989-10-01,34.0,1196,1989
6804,JPE,97,5,1197,1989-10-01,149.0,1207,1989
6805,JPE,97,5,1208,1989-10-01,49.0,1231,1989
6806,JPE,97,5,1232,1989-10-01,214.0,1254,1989
6807,JPE,84,2,207,1976-04-01,314.0,237,1976
6808,JPE,84,2,239,1976-04-01,2.0,264,1976
6809,JPE,84,2,265,1976-04-01,74.0,281,1976
6810,JPE,84,2,283,1976-04-01,135.0,298,1976
6811,JPE,84,2,299,1976-04-01,18.0,316,1976
6812,JPE,84,2,317,1976-04-01,119.0,329,1976
6813,JPE,88,3,433,1980-06-01,122.0,445,1980
6814,JPE,88,3,446,1980-06-01,188.0,461,1980
6815,JPE,88,3,462,1980-06-01,63.0,475,1980
6816,JPE,88,3,476,1980-06-01,22.0,494,1980
6817,JPE,88,3,495,1980-06-01,0.0,503,1980
6818,JPE,88,3,504,1980-06-01,19.0,525,1980
6819,JPE,88,3,526,1980-06-01,239.0,538,1980
6820,JPE,88,3,539,1980-06-01,14.0,549,1980
6821,JPE,88,3,550,1980-06-01,11.0,560,1980
6822,JPE,88,3,561,1980-06-01,3.0,577,1980
6823,JPE,88,3,578,1980-06-01,19.0,597,1980
6824,JPE,88,3,598,1980-06-01,12.0,607,1980
6825,JPE,88,3,608,1980-06-01,7.0,616,1980
6826,JPE,96,6,1111,1988-12-01,28.0,1141,1988
6827,JPE,96,6,1142,1988-12-01,23.0,1164,1988
6828,JPE,96,6,1165,1988-12-01,74.0,1182,1988
6829,JPE,96,6,1183,1988-12-01,29.0,1205,1988
6830,JPE,96,6,1206,1988-12-01,31.0,1220,1988
6831,JPE,96,6,1221,1988-12-01,10.0,1231,1988
6832,JPE,96,6,1232,1988-12-01,81.0,1266,1988
6833,JPE,96,6,1267,1988-12-01,54.0,1293,1988
6834,JPE,96,6,1294,1988-12-01,16.0,1302,1988
6835,JPE,96,6,1303,1988-12-01,52.0,1314,1988
6836,JPE,94,1,1,1986-02-01,108.0,37,1986
6837,JPE,94,1,38,1986-02-01,18.0,55,1986
6838,JPE,94,1,56,1986-02-01,28.0,75,1986
6839,JPE,94,1,76,1986-02-01,27.0,125,1986
6840,JPE,94,1,126,1986-02-01,49.0,147,1986
6841,JPE,94,1,148,1986-02-01,89.0,166,1986
6842,JPE,94,1,167,1986-02-01,1.0,184,1986
6843,JPE,94,1,185,1986-02-01,36.0,199,1986
6844,JPE,94,1,200,1986-02-01,72.0,224,1986
6845,JPE,94,1,225,1986-02-01,14.0,230,1986
6846,JPE,92,6,991,1984-12-01,376.0,1016,1984
6847,JPE,92,6,1017,1984-12-01,8.0,1034,1984
6848,JPE,92,6,1035,1984-12-01,15.0,1048,1984
6849,JPE,92,6,1049,1984-12-01,63.0,1085,1984
6850,JPE,92,6,1086,1984-12-01,200.0,1120,1984
6851,JPE,92,6,1121,1984-12-01,36.0,1133,1984
6852,JPE,92,6,1134,1984-12-01,83.0,1157,1984
6853,JPE,87,3,441,1979-06-01,97.0,478,1979
6854,JPE,87,3,479,1979-06-01,54.0,500,1979
6855,JPE,87,3,501,1979-06-01,29.0,521,1979
6856,JPE,87,3,522,1979-06-01,14.0,539,1979
6857,JPE,87,3,540,1979-06-01,73.0,558,1979
6858,JPE,87,3,559,1979-06-01,7.0,577,1979
6859,JPE,87,3,578,1979-06-01,12.0,599,1979
6860,JPE,87,3,600,1979-06-01,63.0,620,1979
6861,JPE,87,3,621,1979-06-01,36.0,638,1979
6862,JPE,87,3,639,1979-06-01,63.0,647,1979
6863,JPE,89,3,429,1981-06-01,104.0,445,1981
6864,JPE,89,3,446,1981-06-01,17.0,467,1981
6865,JPE,89,3,468,1981-06-01,84.0,496,1981
6866,JPE,89,3,497,1981-06-01,61.0,511,1981
6867,JPE,89,3,512,1981-06-01,6.0,528,1981
6868,JPE,89,3,529,1981-06-01,6.0,547,1981
6869,JPE,89,3,548,1981-06-01,14.0,560,1981
6870,JPE,89,3,561,1981-06-01,154.0,577,1981
6871,JPE,91,2,193,1983-04-01,374.0,227,1983
6872,JPE,91,2,228,1983-04-01,778.0,248,1983
6873,JPE,91,2,249,1983-04-01,594.0,265,1983
6874,JPE,91,2,266,1983-04-01,4.0,281,1983
6875,JPE,91,2,282,1983-04-01,33.0,292,1983
6876,JPE,91,2,293,1983-04-01,27.0,303,1983
6877,JPE,91,2,304,1983-04-01,65.0,311,1983
6878,JPE,87,2,225,1979-04-01,70.0,252,1979
6879,JPE,87,2,253,1979-04-01,323.0,266,1979
6880,JPE,87,2,267,1979-04-01,5.0,291,1979
6881,JPE,87,2,293,1979-04-01,127.0,314,1979
6882,JPE,87,2,315,1979-04-01,34.0,331,1979
6883,JPE,87,2,333,1979-04-01,88.0,350,1979
6884,JPE,87,2,351,1979-04-01,25.0,364,1979
6885,JPE,87,2,365,1979-04-01,32.0,381,1979
6886,JPE,97,4,749,1989-08-01,41.0,780,1989
6887,JPE,97,4,781,1989-08-01,210.0,807,1989
6888,JPE,97,4,808,1989-08-01,856.0,827,1989
6889,JPE,97,4,828,1989-08-01,402.0,862,1989
6890,JPE,97,4,863,1989-08-01,46.0,879,1989
6891,JPE,97,4,880,1989-08-01,61.0,904,1989
6892,JPE,97,4,905,1989-08-01,283.0,926,1989
6893,JPE,97,4,927,1989-08-01,403.0,954,1989
6894,JPE,97,4,955,1989-08-01,2.0,964,1989
6895,JPE,97,4,965,1989-08-01,14.0,973,1989
6896,JPE,97,4,974,1989-08-01,14.0,987,1989
6897,JPE,87,1,1,1979-02-01,16.0,36,1979
6898,JPE,87,1,37,1979-02-01,12.0,56,1979
6899,JPE,87,1,57,1979-02-01,13.0,73,1979
6900,JPE,87,1,75,1979-02-01,84.0,88,1979
6901,JPE,87,1,89,1979-02-01,123.0,107,1979
6902,JPE,87,1,109,1979-02-01,31.0,129,1979
6903,JPE,87,1,131,1979-02-01,56.0,159,1979
6904,JPE,87,1,161,1979-02-01,72.0,169,1979
6905,JPE,87,1,171,1979-02-01,4.0,177,1979
6906,JPE,87,1,179,1979-02-01,28.0,192,1979
6907,JPE,89,4,615,1981-08-01,1417.0,641,1981
6908,JPE,89,4,642,1981-08-01,543.0,664,1981
6909,JPE,89,4,665,1981-08-01,257.0,705,1981
6910,JPE,89,4,706,1981-08-01,357.0,732,1981
6911,JPE,89,4,733,1981-08-01,18.0,751,1981
6912,JPE,89,4,752,1981-08-01,7.0,768,1981
6913,JPE,89,4,769,1981-08-01,145.0,797,1981
6914,JPE,89,4,798,1981-08-01,101.0,812,1981
6915,JPE,94,3,461,1986-06-01,1759.0,488,1986
6916,JPE,94,3,489,1986-06-01,82.0,506,1986
6917,JPE,94,3,507,1986-06-01,183.0,522,1986
6918,JPE,94,3,523,1986-06-01,25.0,544,1986
6919,JPE,94,3,545,1986-06-01,4.0,563,1986
6920,JPE,94,3,564,1986-06-01,71.0,594,1986
6921,JPE,94,3,595,1986-06-01,4.0,613,1986
6922,JPE,94,3,614,1986-06-01,456.0,641,1986
6923,JPE,94,3,642,1986-06-01,14.0,647,1986
6924,JPE,94,3,648,1986-06-01,24.0,666,1986
6925,JPE,94,3,667,1986-06-01,2.0,682,1986
6926,JPE,87,5,940,1979-10-01,777.0,971,1979
6927,JPE,87,5,972,1979-10-01,950.0,990,1979
6928,JPE,87,5,991,1979-10-01,126.0,1010,1979
6929,JPE,87,5,1011,1979-10-01,36.0,1033,1979
6930,JPE,87,5,1034,1979-10-01,55.0,1062,1979
6931,JPE,87,5,1063,1979-10-01,12.0,1085,1979
6932,JPE,87,5,1086,1979-10-01,72.0,1104,1979
6933,JPE,87,5,1105,1979-10-01,53.0,1114,1979
6934,JPE,87,5,1115,1979-10-01,88.0,1138,1979
6935,JPE,94,6,1127,1986-12-01,45.0,1162,1986
6936,JPE,94,6,1163,1986-12-01,125.0,1190,1986
6937,JPE,94,6,1191,1986-12-01,16.0,1224,1986
6938,JPE,94,6,1225,1986-12-01,6.0,1245,1986
6939,JPE,94,6,1246,1986-12-01,14.0,1257,1986
6940,JPE,94,6,1258,1986-12-01,54.0,1279,1986
6941,JPE,94,6,1280,1986-12-01,7.0,1303,1986
6942,JPE,94,6,1304,1986-12-01,31.0,1318,1986
6943,JPE,94,6,1319,1986-12-01,83.0,1329,1986
6944,JPE,94,6,1330,1986-12-01,12.0,1337,1986
6945,JPE,96,2,221,1988-04-01,77.0,245,1988
6946,JPE,96,2,246,1988-04-01,766.0,273,1988
6947,JPE,96,2,274,1988-04-01,16.0,282,1988
6948,JPE,96,2,283,1988-04-01,54.0,307,1988
6949,JPE,96,2,308,1988-04-01,95.0,338,1988
6950,JPE,96,2,339,1988-04-01,646.0,357,1988
6951,JPE,96,2,358,1988-04-01,45.0,370,1988
6952,JPE,96,2,371,1988-04-01,5.0,382,1988
6953,JPE,96,2,383,1988-04-01,40.0,390,1988
6954,JPE,96,2,391,1988-04-01,75.0,410,1988
6955,JPE,96,2,411,1988-04-01,50.0,428,1988
6956,JPE,88,5,829,1980-10-01,815.0,853,1980
6957,JPE,88,5,854,1980-10-01,14.0,866,1980
6958,JPE,88,5,867,1980-10-01,102.0,886,1980
6959,JPE,88,5,887,1980-10-01,10.0,916,1980
6960,JPE,88,5,917,1980-10-01,33.0,940,1980
6961,JPE,88,5,941,1980-10-01,72.0,957,1980
6962,JPE,88,5,958,1980-10-01,137.0,976,1980
6963,JPE,88,5,977,1980-10-01,4.0,993,1980
6964,JPE,88,5,994,1980-10-01,6.0,1008,1980
6965,JPE,88,5,1009,1980-10-01,18.0,1025,1980
6966,JPE,88,5,1026,1980-10-01,19.0,1040,1980
6967,JPE,86,3,355,1978-06-01,215.0,378,1978
6968,JPE,86,3,379,1978-06-01,35.0,403,1978
6969,JPE,86,3,405,1978-06-01,46.0,425,1978
6970,JPE,86,3,427,1978-06-01,42.0,447,1978
6971,JPE,86,3,449,1978-06-01,34.0,466,1978
6972,JPE,86,3,467,1978-06-01,35.0,484,1978
6973,JPE,86,3,485,1978-06-01,184.0,503,1978
6974,JPE,86,3,505,1978-06-01,79.0,516,1978
6975,JPE,86,3,517,1978-06-01,14.0,527,1978
6976,JPE,86,3,529,1978-06-01,2.0,534,1978
6977,JPE,94,5,905,1986-10-01,31.0,926,1986
6978,JPE,94,5,927,1986-10-01,80.0,952,1986
6979,JPE,94,5,953,1986-10-01,172.0,1001,1986
6980,JPE,94,5,1002,1986-10-01,4424.0,1037,1986
6981,JPE,94,5,1038,1986-10-01,24.0,1073,1986
6982,JPE,94,5,1074,1986-10-01,7.0,1095,1986
6983,JPE,94,5,1096,1986-10-01,81.0,1109,1986
6984,JPE,94,5,1110,1986-10-01,4.0,1119,1986
6985,JPE,94,4,691,1986-08-01,2546.0,719,1986
6986,JPE,94,4,720,1986-08-01,148.0,744,1986
6987,JPE,94,4,745,1986-08-01,11.0,762,1986
6988,JPE,94,4,763,1986-08-01,58.0,795,1986
6989,JPE,94,4,796,1986-08-01,726.0,821,1986
6990,JPE,94,4,822,1986-08-01,803.0,841,1986
6991,JPE,94,4,842,1986-08-01,305.0,862,1986
6992,JPE,94,4,863,1986-08-01,187.0,872,1986
6993,JPE,94,4,873,1986-08-01,55.0,883,1986
6994,JPE,97,6,1261,1989-12-01,92.0,1283,1989
6995,JPE,97,6,1284,1989-12-01,50.0,1305,1989
6996,JPE,97,6,1306,1989-12-01,105.0,1322,1989
6997,JPE,97,6,1323,1989-12-01,44.0,1344,1989
6998,JPE,97,6,1345,1989-12-01,78.0,1363,1989
6999,JPE,97,6,1364,1989-12-01,115.0,1383,1989
7000,JPE,97,6,1384,1989-12-01,30.0,1394,1989
7001,JPE,97,6,1395,1989-12-01,305.0,1424,1989
7002,JPE,97,6,1425,1989-12-01,67.0,1446,1989
7003,JPE,97,6,1447,1989-12-01,816.0,1458,1989
7004,JPE,97,6,1459,1989-12-01,68.0,1478,1989
7005,JPE,97,6,1479,1989-12-01,40.0,1496,1989
7006,JPE,83,1,1,1975-02-01,10.0,26,1975
7007,JPE,83,1,27,1975-02-01,216.0,56,1975
7008,JPE,83,1,57,1975-02-01,84.0,82,1975
7009,JPE,83,1,83,1975-02-01,65.0,94,1975
7010,JPE,83,1,95,1975-02-01,41.0,119,1975
7011,JPE,83,1,121,1975-02-01,21.0,135,1975
7012,JPE,83,1,137,1975-02-01,21.0,155,1975
7013,JPE,83,1,157,1975-02-01,34.0,183,1975
7014,JPE,89,2,213,1981-04-01,89.0,248,1981
7015,JPE,89,2,249,1981-04-01,11.0,269,1981
7016,JPE,89,2,270,1981-04-01,11.0,286,1981
7017,JPE,89,2,287,1981-04-01,120.0,305,1981
7018,JPE,89,2,306,1981-04-01,39.0,327,1981
7019,JPE,89,2,328,1981-04-01,92.0,356,1981
7020,JPE,89,2,357,1981-04-01,41.0,371,1981
7021,JPE,89,2,372,1981-04-01,263.0,391,1981
7022,JPE,89,2,392,1981-04-01,673.0,406,1981
7023,JPE,87,6,1153,1979-12-01,494.0,1189,1979
7024,JPE,87,6,1190,1979-12-01,254.0,1219,1979
7025,JPE,87,6,1220,1979-12-01,199.0,1245,1979
7026,JPE,87,6,1246,1979-12-01,203.0,1260,1979
7027,JPE,87,6,1261,1979-12-01,697.0,1284,1979
7028,JPE,87,6,1285,1979-12-01,23.0,1306,1979
7029,JPE,87,6,1307,1979-12-01,17.0,1327,1979
7030,JPE,87,6,1328,1979-12-01,268.0,1346,1979
7031,JPE,87,6,1347,1979-12-01,134.0,1362,1979
7032,JPE,87,6,1363,1979-12-01,20.0,1367,1979
7033,JPE,87,6,1368,1979-12-01,24.0,1376,1979
7034,JPE,87,6,1377,1979-12-01,3.0,1382,1979
