ArticleID,Journal,FirstPage,PubDate
6663,JPE,1087,1982-12-01
6664,JPE,1118,1982-12-01
6665,JPE,1142,1982-12-01
6666,JPE,1166,1982-12-01
6667,JPE,1187,1982-12-01
6668,JPE,1212,1982-12-01
6669,JPE,1237,1982-12-01
6670,JPE,1257,1982-12-01
6671,JPE,1279,1982-12-01
6672,JPE,1,1980-02-01
6673,JPE,24,1980-02-01
6674,JPE,59,1980-02-01
6675,JPE,76,1980-02-01
6676,JPE,100,1980-02-01
6677,JPE,117,1980-02-01
6678,JPE,135,1980-02-01
6679,JPE,146,1980-02-01
6680,JPE,174,1980-02-01
6681,JPE,186,1980-02-01
6682,JPE,673,1979-08-01
6683,JPE,701,1979-08-01
6684,JPE,719,1979-08-01
6685,JPE,749,1979-08-01
6686,JPE,769,1979-08-01
6687,JPE,798,1979-08-01
6688,JPE,816,1979-08-01
6689,JPE,837,1979-08-01
6690,JPE,851,1979-08-01
6691,JPE,859,1979-08-01
6692,JPE,1,1989-02-01
6693,JPE,38,1989-02-01
6694,JPE,93,1989-02-01
6695,JPE,115,1989-02-01
6696,JPE,155,1989-02-01
6697,JPE,179,1989-02-01
6698,JPE,201,1989-02-01
6699,JPE,529,1983-08-01
6700,JPE,546,1983-08-01
6701,JPE,589,1983-08-01
6702,JPE,611,1983-08-01
6703,JPE,636,1983-08-01
6704,JPE,654,1983-08-01
6705,JPE,675,1983-08-01
6706,JPE,688,1983-08-01
6707,JPE,791,1984-10-01
6708,JPE,824,1984-10-01
6709,JPE,841,1984-10-01
6710,JPE,852,1984-10-01
6711,JPE,875,1984-10-01
6712,JPE,909,1984-10-01
6713,JPE,932,1984-10-01
6714,JPE,954,1984-10-01
6715,JPE,965,1984-10-01
6716,JPE,813,1973-07-01
6717,JPE,847,1973-07-01
6718,JPE,878,1973-07-01
6719,JPE,893,1973-07-01
6720,JPE,916,1973-07-01
6721,JPE,936,1973-07-01
6722,JPE,950,1973-07-01
6723,JPE,1069,1980-12-01
6724,JPE,1088,1980-12-01
6725,JPE,1110,1980-12-01
6726,JPE,1148,1980-12-01
6727,JPE,1159,1980-12-01
6728,JPE,1177,1980-12-01
6729,JPE,1203,1980-12-01
6730,JPE,1226,1980-12-01
6731,JPE,907,1983-12-01
6732,JPE,929,1983-12-01
6733,JPE,957,1983-12-01
6734,JPE,979,1983-12-01
6735,JPE,1001,1983-12-01
6736,JPE,1028,1983-12-01
6737,JPE,1045,1983-12-01
6738,JPE,1,1982-02-01
6739,JPE,22,1982-02-01
6740,JPE,52,1982-02-01
6741,JPE,74,1982-02-01
6742,JPE,105,1982-02-01
6743,JPE,128,1982-02-01
6744,JPE,146,1982-02-01
6745,JPE,158,1982-02-01
6746,JPE,166,1982-02-01
6747,JPE,176,1982-02-01
6748,JPE,1145,1976-12-01
6749,JPE,1161,1976-12-01
6750,JPE,1177,1976-12-01
6751,JPE,1199,1976-12-01
6752,JPE,1215,1976-12-01
6753,JPE,1239,1976-12-01
6754,JPE,1261,1976-12-01
6755,JPE,251,1989-04-01
6756,JPE,288,1989-04-01
6757,JPE,305,1989-04-01
6758,JPE,347,1989-04-01
6759,JPE,368,1989-04-01
6760,JPE,387,1989-04-01
6761,JPE,398,1989-04-01
6762,JPE,420,1989-04-01
6763,JPE,444,1989-04-01
6764,JPE,655,1976-08-01
6765,JPE,677,1976-08-01
6766,JPE,701,1976-08-01
6767,JPE,721,1976-08-01
6768,JPE,741,1976-08-01
6769,JPE,757,1976-08-01
6770,JPE,777,1976-08-01
6771,JPE,797,1976-08-01
6772,JPE,663,1982-08-01
6773,JPE,699,1982-08-01
6774,JPE,728,1982-08-01
6775,JPE,755,1982-08-01
6776,JPE,777,1982-08-01
6777,JPE,794,1982-08-01
6778,JPE,809,1982-08-01
6779,JPE,816,1982-08-01
6780,JPE,443,1982-06-01
6781,JPE,470,1982-06-01
6782,JPE,487,1982-06-01
6783,JPE,507,1982-06-01
6784,JPE,536,1982-06-01
6785,JPE,561,1982-06-01
6786,JPE,578,1982-06-01
6787,JPE,596,1982-06-01
6788,JPE,175,1984-04-01
6789,JPE,204,1984-04-01
6790,JPE,223,1984-04-01
6791,JPE,236,1984-04-01
6792,JPE,247,1984-04-01
6793,JPE,268,1984-04-01
6794,JPE,286,1984-04-01
6795,JPE,307,1984-04-01
6796,JPE,1003,1989-10-01
6797,JPE,1027,1989-10-01
6798,JPE,1060,1989-10-01
6799,JPE,1091,1989-10-01
6800,JPE,1113,1989-10-01
6801,JPE,1138,1989-10-01
6802,JPE,1160,1989-10-01
6803,JPE,1180,1989-10-01
6804,JPE,1197,1989-10-01
6805,JPE,1208,1989-10-01
6806,JPE,1232,1989-10-01
6807,JPE,207,1976-04-01
6808,JPE,239,1976-04-01
6809,JPE,265,1976-04-01
6810,JPE,283,1976-04-01
6811,JPE,299,1976-04-01
6812,JPE,317,1976-04-01
6813,JPE,433,1980-06-01
6814,JPE,446,1980-06-01
6815,JPE,462,1980-06-01
6816,JPE,476,1980-06-01
6817,JPE,495,1980-06-01
6818,JPE,504,1980-06-01
6819,JPE,526,1980-06-01
6820,JPE,539,1980-06-01
6821,JPE,550,1980-06-01
6822,JPE,561,1980-06-01
6823,JPE,578,1980-06-01
6824,JPE,598,1980-06-01
6825,JPE,608,1980-06-01
6826,JPE,1111,1988-12-01
6827,JPE,1142,1988-12-01
6828,JPE,1165,1988-12-01
6829,JPE,1183,1988-12-01
6830,JPE,1206,1988-12-01
6831,JPE,1221,1988-12-01
6832,JPE,1232,1988-12-01
6833,JPE,1267,1988-12-01
6834,JPE,1294,1988-12-01
6835,JPE,1303,1988-12-01
6836,JPE,1,1986-02-01
6837,JPE,38,1986-02-01
6838,JPE,56,1986-02-01
6839,JPE,76,1986-02-01
6840,JPE,126,1986-02-01
6841,JPE,148,1986-02-01
6842,JPE,167,1986-02-01
6843,JPE,185,1986-02-01
6844,JPE,200,1986-02-01
6845,JPE,225,1986-02-01
6846,JPE,991,1984-12-01
6847,JPE,1017,1984-12-01
6848,JPE,1035,1984-12-01
6849,JPE,1049,1984-12-01
6850,JPE,1086,1984-12-01
6851,JPE,1121,1984-12-01
6852,JPE,1134,1984-12-01
6853,JPE,441,1979-06-01
6854,JPE,479,1979-06-01
6855,JPE,501,1979-06-01
6856,JPE,522,1979-06-01
6857,JPE,540,1979-06-01
6858,JPE,559,1979-06-01
6859,JPE,578,1979-06-01
6860,JPE,600,1979-06-01
6861,JPE,621,1979-06-01
6862,JPE,639,1979-06-01
6863,JPE,429,1981-06-01
6864,JPE,446,1981-06-01
6865,JPE,468,1981-06-01
6866,JPE,497,1981-06-01
6867,JPE,512,1981-06-01
6868,JPE,529,1981-06-01
6869,JPE,548,1981-06-01
6870,JPE,561,1981-06-01
6871,JPE,193,1983-04-01
6872,JPE,228,1983-04-01
6873,JPE,249,1983-04-01
6874,JPE,266,1983-04-01
6875,JPE,282,1983-04-01
6876,JPE,293,1983-04-01
6877,JPE,304,1983-04-01
6878,JPE,225,1979-04-01
6879,JPE,253,1979-04-01
6880,JPE,267,1979-04-01
6881,JPE,293,1979-04-01
6882,JPE,315,1979-04-01
6883,JPE,333,1979-04-01
6884,JPE,351,1979-04-01
6885,JPE,365,1979-04-01
6886,JPE,749,1989-08-01
6887,JPE,781,1989-08-01
6888,JPE,808,1989-08-01
6889,JPE,828,1989-08-01
6890,JPE,863,1989-08-01
6891,JPE,880,1989-08-01
6892,JPE,905,1989-08-01
6893,JPE,927,1989-08-01
6894,JPE,955,1989-08-01
6895,JPE,965,1989-08-01
6896,JPE,974,1989-08-01
6897,JPE,1,1979-02-01
6898,JPE,37,1979-02-01
6899,JPE,57,1979-02-01
6900,JPE,75,1979-02-01
6901,JPE,89,1979-02-01
6902,JPE,109,1979-02-01
6903,JPE,131,1979-02-01
6904,JPE,161,1979-02-01
6905,JPE,171,1979-02-01
6906,JPE,179,1979-02-01
6907,JPE,615,1981-08-01
6908,JPE,642,1981-08-01
6909,JPE,665,1981-08-01
6910,JPE,706,1981-08-01
6911,JPE,733,1981-08-01
6912,JPE,752,1981-08-01
6913,JPE,769,1981-08-01
6914,JPE,798,1981-08-01
6915,JPE,461,1986-06-01
6916,JPE,489,1986-06-01
6917,JPE,507,1986-06-01
6918,JPE,523,1986-06-01
6919,JPE,545,1986-06-01
6920,JPE,564,1986-06-01
6921,JPE,595,1986-06-01
6922,JPE,614,1986-06-01
6923,JPE,642,1986-06-01
6924,JPE,648,1986-06-01
6925,JPE,667,1986-06-01
6926,JPE,940,1979-10-01
6927,JPE,972,1979-10-01
6928,JPE,991,1979-10-01
6929,JPE,1011,1979-10-01
6930,JPE,1034,1979-10-01
6931,JPE,1063,1979-10-01
6932,JPE,1086,1979-10-01
6933,JPE,1105,1979-10-01
6934,JPE,1115,1979-10-01
6935,JPE,1127,1986-12-01
6936,JPE,1163,1986-12-01
6937,JPE,1191,1986-12-01
6938,JPE,1225,1986-12-01
6939,JPE,1246,1986-12-01
6940,JPE,1258,1986-12-01
6941,JPE,1280,1986-12-01
6942,JPE,1304,1986-12-01
6943,JPE,1319,1986-12-01
6944,JPE,1330,1986-12-01
6945,JPE,221,1988-04-01
6946,JPE,246,1988-04-01
6947,JPE,274,1988-04-01
6948,JPE,283,1988-04-01
6949,JPE,308,1988-04-01
6950,JPE,339,1988-04-01
6951,JPE,358,1988-04-01
6952,JPE,371,1988-04-01
6953,JPE,383,1988-04-01
6954,JPE,391,1988-04-01
6955,JPE,411,1988-04-01
6956,JPE,829,1980-10-01
6957,JPE,854,1980-10-01
6958,JPE,867,1980-10-01
6959,JPE,887,1980-10-01
6960,JPE,917,1980-10-01
6961,JPE,941,1980-10-01
6962,JPE,958,1980-10-01
6963,JPE,977,1980-10-01
6964,JPE,994,1980-10-01
6965,JPE,1009,1980-10-01
6966,JPE,1026,1980-10-01
6967,JPE,355,1978-06-01
6968,JPE,379,1978-06-01
6969,JPE,405,1978-06-01
6970,JPE,427,1978-06-01
6971,JPE,449,1978-06-01
6972,JPE,467,1978-06-01
6973,JPE,485,1978-06-01
6974,JPE,505,1978-06-01
6975,JPE,517,1978-06-01
6976,JPE,529,1978-06-01
6977,JPE,905,1986-10-01
6978,JPE,927,1986-10-01
6979,JPE,953,1986-10-01
6980,JPE,1002,1986-10-01
6981,JPE,1038,1986-10-01
6982,JPE,1074,1986-10-01
6983,JPE,1096,1986-10-01
6984,JPE,1110,1986-10-01
6985,JPE,691,1986-08-01
6986,JPE,720,1986-08-01
6987,JPE,745,1986-08-01
6988,JPE,763,1986-08-01
6989,JPE,796,1986-08-01
6990,JPE,822,1986-08-01
6991,JPE,842,1986-08-01
6992,JPE,863,1986-08-01
6993,JPE,873,1986-08-01
6994,JPE,1261,1989-12-01
6995,JPE,1284,1989-12-01
6996,JPE,1306,1989-12-01
6997,JPE,1323,1989-12-01
6998,JPE,1345,1989-12-01
6999,JPE,1364,1989-12-01
7000,JPE,1384,1989-12-01
7001,JPE,1395,1989-12-01
7002,JPE,1425,1989-12-01
7003,JPE,1447,1989-12-01
7004,JPE,1459,1989-12-01
7005,JPE,1479,1989-12-01
7006,JPE,1,1975-02-01
7007,JPE,27,1975-02-01
7008,JPE,57,1975-02-01
7009,JPE,83,1975-02-01
7010,JPE,95,1975-02-01
7011,JPE,121,1975-02-01
7012,JPE,137,1975-02-01
7013,JPE,157,1975-02-01
7014,JPE,213,1981-04-01
7015,JPE,249,1981-04-01
7016,JPE,270,1981-04-01
7017,JPE,287,1981-04-01
7018,JPE,306,1981-04-01
7019,JPE,328,1981-04-01
7020,JPE,357,1981-04-01
7021,JPE,372,1981-04-01
7022,JPE,392,1981-04-01
7023,JPE,1153,1979-12-01
7024,JPE,1190,1979-12-01
7025,JPE,1220,1979-12-01
7026,JPE,1246,1979-12-01
7027,JPE,1261,1979-12-01
7028,JPE,1285,1979-12-01
7029,JPE,1307,1979-12-01
7030,JPE,1328,1979-12-01
7031,JPE,1347,1979-12-01
7032,JPE,1363,1979-12-01
7033,JPE,1368,1979-12-01
7034,JPE,1377,1979-12-01
7035,JPE,349,1983-06-01
7036,JPE,365,1983-06-01
7037,JPE,401,1983-06-01
7038,JPE,420,1983-06-01
7039,JPE,443,1983-06-01
7040,JPE,461,1983-06-01
7041,JPE,480,1983-06-01
7042,JPE,494,1983-06-01
7043,JPE,505,1983-06-01
7044,JPE,447,1975-06-01
7045,JPE,477,1975-06-01
7046,JPE,509,1975-06-01
7047,JPE,535,1975-06-01
7048,JPE,571,1975-06-01
7049,JPE,595,1975-06-01
7050,JPE,615,1975-06-01
7051,JPE,881,1982-10-01
7052,JPE,895,1982-10-01
7053,JPE,917,1982-10-01
7054,JPE,944,1982-10-01
7055,JPE,967,1982-10-01
7056,JPE,988,1982-10-01
7057,JPE,1003,1982-10-01
7058,JPE,1020,1982-10-01
7059,JPE,1035,1982-10-01
7060,JPE,1054,1982-10-01
7061,JPE,1070,1982-10-01
7062,JPE,712,1984-08-01
7063,JPE,733,1984-08-01
7064,JPE,758,1984-08-01
7065,JPE,3,1986-06-01
7066,JPE,40,1986-06-01
7067,JPE,88,1986-06-01
7068,JPE,111,1986-06-01
7069,JPE,144,1986-06-01
7070,JPE,176,1986-06-01
7071,JPE,1059,1981-12-01
7072,JPE,1086,1981-12-01
7073,JPE,1122,1981-12-01
7074,JPE,1142,1981-12-01
7075,JPE,1162,1981-12-01
7076,JPE,1182,1981-12-01
7077,JPE,1197,1981-12-01
7078,JPE,1218,1981-12-01
7079,JPE,1228,1981-12-01
7080,JPE,1239,1981-12-01
7081,JPE,349,1984-06-01
7082,JPE,409,1984-06-01
7083,JPE,427,1984-06-01
7084,JPE,451,1984-06-01
7085,JPE,472,1984-06-01
7086,JPE,486,1984-06-01
7087,JPE,508,1984-06-01
7088,JPE,527,1984-06-01
7089,JPE,893,1988-10-01
7090,JPE,921,1988-10-01
7091,JPE,948,1988-10-01
7092,JPE,983,1988-10-01
7093,JPE,1005,1988-10-01
7094,JPE,1022,1988-10-01
7095,JPE,1048,1988-10-01
7096,JPE,1066,1988-10-01
7097,JPE,221,1980-04-01
7098,JPE,234,1980-04-01
7099,JPE,259,1980-04-01
7100,JPE,288,1980-04-01
7101,JPE,308,1980-04-01
7102,JPE,328,1980-04-01
7103,JPE,349,1980-04-01
7104,JPE,370,1980-04-01
7105,JPE,385,1980-04-01
7106,JPE,395,1980-04-01
7107,JPE,639,1980-08-01
7108,JPE,652,1980-08-01
7109,JPE,673,1980-08-01
7110,JPE,699,1980-08-01
7111,JPE,722,1980-08-01
7112,JPE,745,1980-08-01
7113,JPE,771,1980-08-01
7114,JPE,783,1980-08-01
7115,JPE,803,1980-08-01
7116,JPE,1,1981-02-01
7117,JPE,26,1981-02-01
7118,JPE,54,1981-02-01
7119,JPE,67,1981-02-01
7120,JPE,92,1981-02-01
7121,JPE,105,1981-02-01
7122,JPE,122,1981-02-01
7123,JPE,132,1981-02-01
7124,JPE,152,1981-02-01
7125,JPE,166,1981-02-01
7126,JPE,723,1983-10-01
7127,JPE,747,1983-10-01
7128,JPE,765,1983-10-01
7129,JPE,801,1983-10-01
7130,JPE,825,1983-10-01
7131,JPE,841,1983-10-01
7132,JPE,856,1983-10-01
7133,JPE,235,1986-04-01
7134,JPE,260,1986-04-01
7135,JPE,266,1986-04-01
7136,JPE,297,1986-04-01
7137,JPE,321,1986-04-01
7138,JPE,345,1986-04-01
7139,JPE,374,1986-04-01
7140,JPE,402,1986-04-01
7141,JPE,418,1986-04-01
7142,JPE,1099,1977-12-01
7143,JPE,1125,1977-12-01
7144,JPE,1141,1977-12-01
7145,JPE,1189,1977-12-01
7146,JPE,1209,1977-12-01
7147,JPE,1227,1977-12-01
7148,JPE,1245,1977-12-01
7149,JPE,1259,1977-12-01
7150,JPE,1273,1977-12-01
7151,JPE,1295,1977-12-01
7152,JPE,549,1978-08-01
7153,JPE,581,1978-08-01
7154,JPE,599,1978-08-01
7155,JPE,627,1978-08-01
7156,JPE,649,1978-08-01
7157,JPE,673,1978-08-01
7158,JPE,701,1978-08-01
7159,JPE,717,1978-08-01
7160,JPE,971,1978-12-01
7161,JPE,989,1978-12-01
7162,JPE,1009,1978-12-01
7163,JPE,1045,1978-12-01
7164,JPE,1057,1978-12-01
7165,JPE,1077,1978-12-01
7166,JPE,1103,1978-12-01
7167,JPE,1131,1978-12-01
7168,JPE,1143,1978-12-01
7169,JPE,1,1983-02-01
7170,JPE,39,1983-02-01
7171,JPE,70,1983-02-01
7172,JPE,97,1983-02-01
7173,JPE,126,1983-02-01
7174,JPE,141,1983-02-01
7175,JPE,154,1983-02-01
7176,JPE,168,1983-02-01
7177,QJE,559,1981-11-01
7178,QJE,583,1981-11-01
7179,QJE,605,1981-11-01
7180,QJE,631,1981-11-01
7181,QJE,643,1981-11-01
7182,QJE,657,1981-11-01
7183,QJE,675,1981-11-01
7184,QJE,689,1981-11-01
7185,QJE,705,1981-11-01
7186,QJE,725,1981-11-01
7187,QJE,193,1982-05-01
7188,QJE,213,1982-05-01
7189,QJE,231,1982-05-01
7190,QJE,251,1982-05-01
7191,QJE,271,1982-05-01
7192,QJE,295,1982-05-01
7193,QJE,307,1982-05-01
7194,QJE,321,1982-05-01
7195,QJE,337,1982-05-01
7196,QJE,545,1983-11-01
7197,QJE,567,1983-11-01
7198,QJE,587,1983-11-01
7199,QJE,611,1983-11-01
7200,QJE,637,1983-11-01
7201,QJE,659,1983-11-01
7202,QJE,681,1983-11-01
7203,QJE,189,1981-05-01
7204,QJE,207,1981-05-01
7205,QJE,223,1981-05-01
7206,QJE,243,1981-05-01
7207,QJE,271,1981-05-01
7208,QJE,301,1981-05-01
7209,QJE,317,1981-05-01
7210,QJE,1,1982-02-01
7211,QJE,27,1982-02-01
7212,QJE,43,1982-02-01
7213,QJE,67,1982-02-01
7214,QJE,89,1982-02-01
7215,QJE,109,1982-02-01
7216,QJE,1,1988-02-01
7217,QJE,27,1988-02-01
7218,QJE,51,1988-02-01
7219,QJE,79,1988-02-01
7220,QJE,101,1988-02-01
7221,QJE,131,1988-02-01
7222,QJE,147,1988-02-01
7223,QJE,167,1988-02-01
7224,QJE,179,1988-02-01
7225,QJE,201,1988-02-01
7226,QJE,365,1981-08-01
7227,QJE,379,1981-08-01
7228,QJE,405,1981-08-01
7229,QJE,433,1981-08-01
7230,QJE,465,1981-08-01
7231,QJE,477,1981-08-01
7232,QJE,505,1981-08-01
7233,QJE,649,1984-11-01
7234,QJE,673,1984-11-01
7235,QJE,693,1984-11-01
7236,QJE,717,1984-11-01
7237,QJE,729,1984-11-01
7238,QJE,753,1984-11-01
7239,QJE,767,1984-11-01
7240,QJE,791,1984-11-01
7241,QJE,817,1984-11-01
7242,QJE,841,1984-11-01
7243,QJE,663,1986-11-01
7244,QJE,687,1986-11-01
7245,QJE,707,1986-11-01
7246,QJE,729,1986-11-01
7247,QJE,751,1986-11-01
7248,QJE,785,1986-11-01
7249,QJE,805,1986-11-01
7250,QJE,835,1986-11-01
7251,QJE,453,1987-08-01
7252,QJE,477,1987-08-01
7253,QJE,491,1987-08-01
7254,QJE,527,1987-08-01
7255,QJE,553,1987-08-01
7256,QJE,581,1987-08-01
7257,QJE,595,1987-08-01
7258,QJE,615,1987-08-01
7259,QJE,633,1987-08-01
7260,QJE,651,1987-08-01
7261,QJE,703,1987-11-01
7262,QJE,727,1987-11-01
7263,QJE,743,1987-11-01
7264,QJE,769,1987-11-01
7265,QJE,785,1987-11-01
7266,QJE,797,1987-11-01
7267,QJE,815,1987-11-01
7268,QJE,835,1987-11-01
7269,QJE,857,1987-11-01
7270,QJE,551,1985-08-01
7271,QJE,571,1985-08-01
7272,QJE,597,1985-08-01
7273,QJE,625,1985-08-01
7274,QJE,651,1985-08-01
7275,QJE,677,1985-08-01
7276,QJE,697,1985-08-01
7277,QJE,715,1985-08-01
7278,QJE,747,1985-08-01
7279,QJE,775,1985-08-01
7280,QJE,789,1985-08-01
7281,QJE,211,1980-03-01
7282,QJE,235,1980-03-01
7283,QJE,261,1980-03-01
7284,QJE,279,1980-03-01
7285,QJE,299,1980-03-01
7286,QJE,317,1980-03-01
7287,QJE,329,1980-03-01
7288,QJE,351,1980-03-01
7289,QJE,373,1980-03-01
7290,QJE,397,1980-03-01
7291,QJE,437,1980-05-01
7292,QJE,453,1980-05-01
7293,QJE,467,1980-05-01
7294,QJE,493,1980-05-01
7295,QJE,507,1980-05-01
7296,QJE,525,1980-05-01
7297,QJE,543,1980-05-01
7298,QJE,567,1980-05-01
7299,QJE,591,1980-05-01
7300,QJE,1,1980-02-01
7301,QJE,15,1980-02-01
7302,QJE,31,1980-02-01
7303,QJE,57,1980-02-01
7304,QJE,85,1980-02-01
7305,QJE,99,1980-02-01
7306,QJE,113,1980-02-01
7307,QJE,135,1980-02-01
7308,QJE,151,1980-02-01
7309,QJE,167,1980-02-01
7310,QJE,185,1980-02-01
7311,QJE,1,1986-02-01
7312,QJE,33,1986-02-01
7313,QJE,51,1986-02-01
7314,QJE,69,1986-02-01
7315,QJE,85,1986-02-01
7316,QJE,103,1986-02-01
7317,QJE,131,1986-02-01
7318,QJE,149,1986-02-01
7319,QJE,1,1987-02-01
7320,QJE,23,1987-02-01
7321,QJE,37,1987-02-01
7322,QJE,51,1987-02-01
7323,QJE,77,1987-02-01
7324,QJE,97,1987-02-01
7325,QJE,109,1987-02-01
7326,QJE,147,1987-02-01
7327,QJE,179,1987-05-01
7328,QJE,223,1987-05-01
7329,QJE,243,1987-05-01
7330,QJE,265,1987-05-01
7331,QJE,281,1987-05-01
7332,QJE,293,1987-05-01
7333,QJE,329,1987-05-01
7334,QJE,347,1987-05-01
7335,QJE,375,1987-05-01
7336,QJE,395,1987-05-01
7337,QJE,411,1987-05-01
7338,QJE,387,1980-11-01
7339,QJE,403,1980-11-01
7340,QJE,431,1980-11-01
7341,QJE,451,1980-11-01
7342,QJE,475,1980-11-01
7343,QJE,493,1980-11-01
7344,QJE,509,1980-11-01
7345,QJE,537,1980-11-01
7346,QJE,543,1982-11-01
7347,QJE,571,1982-11-01
7348,QJE,595,1982-11-01
7349,QJE,613,1982-11-01
7350,QJE,633,1982-11-01
7351,QJE,645,1982-11-01
7352,QJE,669,1982-11-01
7353,QJE,689,1982-11-01
7354,QJE,261,1988-05-01
7355,QJE,279,1988-05-01
7356,QJE,299,1988-05-01
7357,QJE,313,1988-05-01
7358,QJE,333,1988-05-01
7359,QJE,345,1988-05-01
7360,QJE,357,1988-05-01
7361,QJE,1,1980-08-01
7362,QJE,25,1980-08-01
7363,QJE,45,1980-08-01
7364,QJE,69,1980-08-01
7365,QJE,89,1980-08-01
7366,QJE,103,1980-08-01
7367,QJE,121,1980-08-01
7368,QJE,145,1980-08-01
7369,QJE,159,1980-08-01
7370,QJE,303,1985-05-01
7371,QJE,321,1985-05-01
7372,QJE,335,1985-05-01
7373,QJE,357,1985-05-01
7374,QJE,373,1985-05-01
7375,QJE,389,1985-05-01
7376,QJE,409,1985-05-01
7377,QJE,447,1985-05-01
7378,QJE,465,1985-05-01
7379,QJE,479,1985-05-01
7380,QJE,495,1985-05-01
7381,QJE,587,1980-12-01
7382,QJE,613,1980-12-01
7383,QJE,641,1980-12-01
7384,QJE,663,1980-12-01
7385,QJE,679,1980-12-01
7386,QJE,703,1980-12-01
7387,QJE,737,1980-12-01
7388,QJE,751,1980-12-01
7389,QJE,203,1980-09-01
7390,QJE,225,1980-09-01
7391,QJE,245,1980-09-01
7392,QJE,261,1980-09-01
7393,QJE,277,1980-09-01
7394,QJE,293,1980-09-01
7395,QJE,309,1980-09-01
7396,QJE,333,1980-09-01
7397,QJE,215,1984-05-01
7398,QJE,233,1984-05-01
7399,QJE,251,1984-05-01
7400,QJE,275,1984-05-01
7401,QJE,297,1984-05-01
7402,QJE,313,1984-05-01
7403,QJE,329,1984-05-01
7404,QJE,351,1984-05-01
7405,QJE,367,1984-05-01
7406,QJE,441,1988-08-01
7407,QJE,465,1988-08-01
7408,QJE,479,1988-08-01
7409,QJE,509,1988-08-01
7410,QJE,527,1988-08-01
7411,QJE,543,1988-08-01
7412,QJE,555,1988-08-01
7413,QJE,571,1988-08-01
7414,QJE,1,1983-02-01
7415,QJE,25,1983-02-01
7416,QJE,41,1983-02-01
7417,QJE,63,1983-02-01
7418,QJE,85,1983-02-01
7419,QJE,107,1983-02-01
7420,QJE,127,1983-02-01
7421,QJE,139,1983-02-01
7422,QJE,185,1983-05-01
7423,QJE,201,1983-05-01
7424,QJE,215,1983-05-01
7425,QJE,235,1983-05-01
7426,QJE,255,1983-05-01
7427,QJE,267,1983-05-01
7428,QJE,291,1983-05-01
7429,QJE,311,1983-05-01
7430,QJE,625,1980-06-01
7431,QJE,643,1980-06-01
7432,QJE,675,1980-06-01
7433,QJE,697,1980-06-01
7434,QJE,719,1980-06-01
7435,QJE,731,1980-06-01
7436,QJE,749,1980-06-01
7437,QJE,777,1980-06-01
7438,QJE,1083,1985-11-01
7439,QJE,1115,1985-11-01
7440,QJE,1143,1985-11-01
7441,QJE,1169,1985-11-01
7442,QJE,1191,1985-11-01
7443,QJE,1217,1985-11-01
7444,QJE,1235,1985-11-01
7445,QJE,1257,1985-11-01
7446,QJE,1293,1985-11-01
7447,QJE,1313,1985-11-01
7448,QJE,431,1986-08-01
7449,QJE,455,1986-08-01
7450,QJE,471,1986-08-01
7451,QJE,493,1986-08-01
7452,QJE,513,1986-08-01
7453,QJE,543,1986-08-01
7454,QJE,567,1986-08-01
7455,QJE,591,1986-08-01
7456,QJE,609,1986-08-01
7457,QJE,1,1984-02-01
7458,QJE,31,1984-02-01
7459,QJE,45,1984-02-01
7460,QJE,71,1984-02-01
7461,QJE,93,1984-02-01
7462,QJE,121,1984-02-01
7463,QJE,149,1984-02-01
7464,QJE,169,1984-02-01
7465,QJE,1,1985-02-01
7466,QJE,29,1985-02-01
7467,QJE,57,1985-02-01
7468,QJE,81,1985-02-01
7469,QJE,101,1985-02-01
7470,QJE,119,1985-02-01
7471,QJE,149,1985-02-01
7472,QJE,165,1985-02-01
7473,QJE,183,1985-02-01
7474,QJE,207,1985-02-01
7475,QJE,225,1985-02-01
7476,QJE,435,1982-08-01
7477,QJE,453,1982-08-01
7478,QJE,471,1982-08-01
7479,QJE,499,1982-08-01
7480,QJE,519,1982-08-01
7481,QJE,403,1984-08-01
7482,QJE,415,1984-08-01
7483,QJE,441,1984-08-01
7484,QJE,461,1984-08-01
7485,QJE,489,1984-08-01
7486,QJE,507,1984-08-01
7487,QJE,523,1984-08-01
7488,QJE,547,1984-08-01
7489,QJE,567,1984-08-01
7490,QJE,587,1984-08-01
7491,QJE,371,1983-08-01
7492,QJE,401,1983-08-01
7493,QJE,427,1983-08-01
7494,QJE,441,1983-08-01
7495,QJE,457,1983-08-01
7496,QJE,479,1983-08-01
7497,QJE,501,1983-08-01
7498,QJE,609,1988-11-01
7499,QJE,647,1988-11-01
7500,QJE,673,1988-11-01
7501,QJE,695,1988-11-01
7502,QJE,715,1988-11-01
7503,QJE,729,1988-11-01
7504,QJE,741,1988-11-01
7505,QJE,767,1988-11-01
7506,QJE,211,1986-05-01
7507,QJE,229,1986-05-01
7508,QJE,265,1986-05-01
7509,QJE,281,1986-05-01
7510,QJE,307,1986-05-01
7511,QJE,323,1986-05-01
7512,QJE,341,1986-05-01
7513,QJE,363,1986-05-01
7514,QJE,383,1986-05-01
7515,QJE,1,1992-02-01
7516,QJE,35,1992-02-01
7517,QJE,79,1992-02-01
7518,QJE,123,1992-02-01
7519,QJE,151,1992-02-01
7520,QJE,201,1992-02-01
7521,QJE,233,1992-02-01
7522,QJE,255,1992-02-01
7523,QJE,285,1992-02-01
7524,QJE,291,1993-05-01
7525,QJE,313,1993-05-01
7526,QJE,359,1993-05-01
