ArticleID,AuthorID,Journal,FirstPage,PubDate,Female
8521,4552,ECA,1749,2014-09-01,0
6661,4553,JPE,355,1975-04-01,0
7835,4554,JPE,327,1993-04-01,0
5574,4555,P&P,173,2013-05-01,0
3009,4556,JPE,144,2002-02-01,0
4346,4557,QJE,1555,2004-11-01,0
4483,4557,QJE,1437,1999-11-01,0
5092,4557,P&P,131,2011-05-01,0
5112,4557,P&P,242,2011-05-01,0
6136,4557,AER,814,2001-09-01,0
8152,4557,QJE,639,1996-08-01,0
6711,4558,JPE,875,1984-10-01,0
847,4559,ECA,1525,1982-11-01,0
7037,4559,JPE,401,1983-06-01,0
10610,4559,RES,287,1995-04-01,0
10932,4559,RES,575,1993-07-01,0
11286,4559,RES,159,1981-01-01,0
2785,4561,AER,506,1997-09-01,0
4228,4563,QJE,161,2001-02-01,0
144,4564,ECA,507,1995-05-01,0
182,4564,ECA,795,1994-07-01,0
278,4564,ECA,627,1992-05-01,0
286,4564,ECA,395,1992-03-01,0
3695,4564,ECA,1029,1999-09-01,0
3945,4564,ECA,1105,2004-07-01,0
4062,4564,ECA,1231,2006-09-01,0
8274,4564,ECA,175,2015-01-01,0
8512,4564,ECA,499,2011-03-01,0
9697,4564,RES,567,2005-04-01,0
1020,4565,ECA,1031,1980-05-01,0
2229,4565,AER,768,1986-09-01,0
7957,4565,JPE,637,1990-06-01,0
4199,4566,QJE,1251,1997-11-01,0
6818,4568,JPE,504,1980-06-01,0
8899,4568,JPE,1232,1972-11-01,0
3577,4569,QJE,1205,2012-08-01,0
4302,4569,QJE,1533,2003-11-01,0
4933,4569,AER,152,2006-03-01,0
5974,4569,AER,2567,2014-08-01,0
4963,4570,AER,518,2010-03-01,0
6022,4570,AER,22,1999-03-01,0
5322,4572,AER,941,2012-04-01,0
3315,4573,JPE,861,2009-10-01,0
4571,4573,QJE,621,2008-05-01,0
8431,4573,ECA,539,2010-03-01,0
9457,4573,ECA,1849,2015-09-01,0
9506,4573,AER,3030,2015-10-01,0
10003,4573,RES,872,2011-07-01,0
10147,4573,RES,659,2015-04-01,0
8196,4574,ECA,655,2014-03-01,0
8402,4575,ECA,833,2010-03-01,0
9857,4575,RES,901,2008-07-01,0
3617,4576,QJE,1073,2013-08-01,0
10137,4576,RES,333,2015-01-01,0
5042,4577,AER,2451,2010-12-01,0
192,4578,ECA,257,1994-03-01,0
284,4578,ECA,323,1992-03-01,0
2202,4578,AER,388,1987-06-01,0
3474,4578,QJE,701,2005-05-01,0
3586,4578,QJE,1843,2012-11-01,0
3804,4578,ECA,855,2002-05-01,0
4326,4578,QJE,565,2004-05-01,0
4371,4578,QJE,173,2005-02-01,0
4490,4578,QJE,1359,1999-11-01,0
4554,4578,QJE,1759,2007-11-01,0
4562,4578,QJE,325,2008-02-01,0
4661,4578,QJE,1015,2010-08-01,0
5284,4578,AER,131,2012-02-01,0
5527,4578,AER,277,2013-02-01,0
6301,4578,AER,1397,2008-09-01,0
7544,4578,QJE,1185,1994-11-01,0
7849,4578,JPE,1,1997-02-01,0
9313,4578,P&P,94,2015-05-01,0
10456,4578,RES,467,2001-07-01,0
10662,4578,RES,151,1997-04-01,0
10760,4578,RES,825,1999-10-01,0
10848,4578,RES,621,1991-06-01,0
10883,4578,RES,473,1992-07-01,0
10976,4578,RES,477,1994-07-01,0
4993,4579,AER,870,2010-06-01,0
5148,4579,P&P,410,2011-05-01,0
5515,4579,AER,3674,2012-12-01,0
6093,4579,AER,1093,2000-12-01,0
6162,4579,AER,552,2006-06-01,0
13,4580,ECA,783,1998-07-01,0
5046,4580,AER,2532,2010-12-01,0
5714,4581,AER,2352,2013-10-01,0
124,4582,ECA,1321,1995-11-01,0
2730,4582,AER,814,1996-09-01,0
3165,4582,JPE,626,2005-06-01,0
3333,4582,JPE,189,2010-04-01,0
3589,4582,QJE,1927,2012-11-01,0
3775,4582,ECA,1237,2001-09-01,0
3819,4582,ECA,1477,2002-07-01,0
4043,4582,ECA,585,2006-05-01,0
8423,4582,ECA,1593,2010-09-01,0
9494,4582,AER,2595,2015-08-01,0
10149,4582,RES,736,2015-04-01,0
10452,4582,RES,369,2001-04-01,0
10453,4582,RES,393,2001-04-01,0
10588,4582,RES,975,2004-10-01,0
10625,4582,RES,619,1995-10-01,0
10766,4582,RES,971,1999-10-01,0
3563,4583,QJE,437,2012-02-01,0
6208,4583,AER,1631,2006-12-01,0
9856,4583,RES,865,2008-07-01,0
4006,4584,ECA,1283,2005-07-01,0
4809,4585,AER,944,2004-09-01,0
7319,4585,QJE,1,1987-02-01,0
8032,4585,QJE,29,1990-02-01,0
10921,4585,RES,367,1993-04-01,0
3608,4586,QJE,531,2013-05-01,0
4461,4587,QJE,263,1999-02-01,0
5109,4587,P&P,23,2011-05-01,0
9523,4587,AER,3597,2015-12-01,0
6288,4588,AER,864,2008-06-01,0
5218,4589,AER,1561,2011-06-01,0
4284,4590,QJE,409,2003-05-01,0
5054,4590,AER,263,2011-02-01,0
10184,4590,RES,266,2014-01-01,0
3038,4592,JPE,900,2002-08-01,0
8184,4593,QJE,1081,1996-11-01,0
4739,4594,AER,193,2003-03-01,0
3206,4595,JPE,485,2006-06-01,0
9518,4595,AER,3443,2015-11-01,0
10159,4595,RES,1119,2015-07-01,0
10755,4595,RES,713,1999-07-01,0
4696,4596,AER,798,2002-09-01,0
6010,4596,AER,646,2015-02-01,0
5212,4597,AER,1436,2011-06-01,0
10542,4597,RES,743,2003-10-01,0
4652,4598,QJE,549,2010-05-01,0
4832,4598,AER,1591,2004-12-01,0
4035,4599,ECA,323,2006-03-01,0
4661,4599,QJE,1015,2010-08-01,0
5028,4599,AER,2060,2010-12-01,0
4143,4600,ECA,679,2008-07-01,0
5819,4600,AER,832,2014-03-01,0
10343,4600,RES,396,2018-01-01,0
2618,4601,AER,231,1994-03-01,0
2871,4602,JPE,1218,1999-12-01,0
33,4603,ECA,47,1998-01-01,0
357,4603,ECA,211,1991-01-01,0
415,4603,ECA,1361,1989-11-01,0
3783,4603,ECA,1519,2001-11-01,0
4084,4603,ECA,459,2007-03-01,0
10645,4603,RES,435,1996-07-01,0
148,4604,ECA,621,1995-05-01,0
5985,4604,AER,2900,2014-09-01,0
3554,4605,QJE,283,2012-02-01,0
3572,4605,QJE,947,2012-05-01,0
6286,4605,AER,808,2008-06-01,0
8257,4605,ECA,1557,2014-09-01,0
9948,4605,RES,806,2010-04-01,0
10174,4605,RES,1568,2015-10-01,0
3335,4608,JPE,485,2010-06-01,0
9639,4608,JPE,1,2011-02-01,0
10387,4608,RES,2042,2018-10-01,0
3252,4609,JPE,665,2007-08-01,0
3786,4609,ECA,47,2002-01-01,0
5251,4609,AER,2450,2011-10-01,0
6256,4609,AER,358,2008-03-01,0
9759,4609,RES,715,2006-07-01,0
10123,4609,RES,1484,2013-10-01,0
3345,4610,JPE,866,2010-10-01,0
3401,4610,JPE,815,2012-10-01,0
9467,4610,ECA,2231,2015-11-01,0
9822,4610,RES,1329,2007-10-01,0
9973,4610,RES,1567,2010-10-01,0
10218,4610,RES,1401,2014-10-01,0
8473,4611,ECA,2543,2012-11-01,0
5044,4612,AER,2492,2010-12-01,0
5766,4613,AER,3288,2014-10-01,0
9765,4613,RES,869,2006-10-01,0
9932,4613,RES,245,2010-01-01,0
10573,4613,RES,553,2004-04-01,0
5471,4614,AER,2410,2012-10-01,0
5991,4614,AER,299,2015-01-01,0
6009,4614,AER,504,2015-02-01,0
8438,4614,ECA,1791,2012-07-01,0
9285,4614,ECA,693,2015-03-01,0
3099,4615,JPE,1,2004-02-01,0
3424,4615,JPE,682,2013-08-01,0
4680,4615,QJE,1769,2010-11-01,0
6395,4615,AER,1451,2009-09-01,0
10403,4615,RES,79,2000-01-01,0
3305,4616,JPE,257,2009-04-01,0
3219,4617,JPE,931,2006-10-01,1
141,4619,ECA,891,1995-07-01,1
4679,4619,QJE,1727,2010-11-01,1
6053,4619,AER,1135,1999-12-01,1
6203,4619,AER,1477,2006-12-01,1
7848,4619,JPE,622,1996-06-01,1
10081,4619,RES,175,2013-01-01,1
10469,4619,RES,811,2001-10-01,1
2538,4620,AER,335,1993-06-01,0
10603,4620,RES,115,1995-01-01,0
4365,4621,QJE,387,2005-02-01,0
7314,4622,QJE,69,1986-02-01,0
3527,4623,QJE,947,2011-05-01,0
2406,4625,AER,398,1990-06-01,0
6084,4625,AER,787,2000-09-01,0
8093,4625,QJE,203,1991-02-01,0
3122,4626,JPE,552,2004-06-01,0
3313,4626,JPE,701,2009-08-01,0
3494,4626,QJE,31,2006-02-01,0
3530,4626,QJE,1319,2011-08-01,0
4298,4626,QJE,1375,2003-11-01,0
4622,4626,QJE,1171,2009-08-01,0
4892,4626,AER,1054,2005-09-01,0
5384,4626,P&P,412,2012-05-01,0
5395,4626,P&P,470,2012-05-01,0
5495,4626,AER,3140,2012-12-01,0
8238,4626,ECA,2127,2013-11-01,0
9589,4626,AER,916,2007-06-01,0
9650,4626,JPE,853,2015-08-01,0
899,4627,ECA,111,1982-01-01,0
3972,4627,ECA,1,2005-01-01,0
4252,4627,QJE,1529,2002-11-01,0
2940,4628,JPE,688,2000-08-01,1
1617,4630,ECA,955,1971-11-01,0
1828,4630,ECA,756,1966-10-01,0
5007,4630,AER,1572,2010-09-01,0
6626,4630,JPE,1370,1973-11-01,0
6854,4630,JPE,479,1979-06-01,0
7058,4630,JPE,1020,1982-10-01,0
7497,4630,QJE,501,1983-08-01,0
5696,4631,AER,1862,2013-08-01,0
3057,4632,JPE,202,2003-02-01,0
3129,4632,JPE,887,2004-08-01,0
4413,4632,QJE,227,1998-02-01,0
5385,4632,P&P,417,2012-05-01,0
10182,4632,RES,186,2014-01-01,0
2852,4633,JPE,682,1999-08-01,0
5138,4635,P&P,366,2011-05-01,0
5561,4635,P&P,105,2013-05-01,0
7868,4635,JPE,419,1996-04-01,0
8176,4635,QJE,713,1995-08-01,0
3431,4636,JPE,1160,2013-12-01,1
8197,4637,ECA,2561,2013-11-01,0
5188,4638,P&P,615,2011-05-01,1
3912,4639,ECA,77,2004-01-01,0
5456,4640,AER,1986,2012-08-01,0
10061,4640,RES,1175,2012-07-01,0
6042,4641,AER,781,1999-09-01,1
8256,4642,ECA,541,2014-03-01,0
8543,4642,ECA,1601,2013-07-01,0
10020,4642,RES,1400,2011-10-01,0
10258,4642,RES,1040,2016-07-01,0
3842,4643,ECA,285,2003-01-01,0
8414,4644,ECA,1901,2009-11-01,1
5235,4645,AER,2003,2011-08-01,0
5521,4645,AER,1,2013-02-01,0
5640,4645,P&P,528,2013-05-01,0
4965,4646,AER,557,2010-03-01,0
4638,4648,QJE,1815,2009-11-01,0
5969,4648,AER,2456,2014-08-01,0
4816,4649,AER,1130,2004-09-01,0
2833,4650,JPE,1274,1998-12-01,0
10296,4650,RES,580,2017-04-01,0
7890,4651,JPE,163,1996-02-01,0
7308,4652,QJE,151,1980-02-01,0
2316,4653,AER,630,1987-09-01,0
4161,4653,QJE,695,2000-05-01,0
7315,4653,QJE,85,1986-02-01,0
7708,4653,JPE,360,1995-04-01,0
7769,4653,JPE,506,1992-06-01,0
8022,4653,QJE,429,1989-08-01,0
3953,4654,ECA,1377,2004-09-01,0
3609,4656,QJE,581,2013-05-01,0
5417,4656,P&P,584,2012-05-01,0
7224,4657,QJE,179,1988-02-01,0
7499,4657,QJE,647,1988-11-01,0
8705,4657,JPE,320,1985-04-01,0
6924,4658,JPE,648,1986-06-01,0
205,4659,ECA,1281,1993-11-01,0
286,4659,ECA,395,1992-03-01,0
2489,4659,AER,493,1992-06-01,0
2495,4659,AER,579,1992-06-01,0
2617,4659,AER,210,1994-03-01,0
2850,4659,JPE,573,1999-06-01,0
7041,4659,JPE,480,1983-06-01,0
7354,4659,QJE,261,1988-05-01,0
8088,4659,QJE,103,1991-02-01,0
9586,4659,AER,852,2007-06-01,0
9835,4659,RES,317,2008-01-01,0
1188,4660,ECA,345,1978-03-01,0
1471,4660,ECA,487,1974-05-01,0
1687,4660,ECA,468,1970-05-01,0
4689,4660,AER,527,2002-06-01,0
11013,4660,RES,347,1985-04-01,0
11285,4660,RES,147,1981-01-01,0
11517,4660,RES,285,1976-06-01,0
8196,4661,ECA,655,2014-03-01,0
2225,4663,AER,716,1986-09-01,0
2235,4663,AER,69,1987-03-01,0
7325,4663,QJE,109,1987-02-01,0
7972,4663,JPE,1272,1991-12-01,0
7981,4663,JPE,582,1991-06-01,0
8514,4664,ECA,1643,2011-09-01,0
2731,4665,AER,830,1996-09-01,1
4171,4665,QJE,715,2000-08-01,1
5821,4665,AER,898,2014-03-01,1
6123,4665,AER,485,2001-06-01,1
6292,4665,AER,967,2008-06-01,1
3506,4666,QJE,1755,2012-11-01,1
3474,4667,QJE,701,2005-05-01,1
5819,4667,AER,832,2014-03-01,1
6220,4667,AER,1859,2006-12-01,1
10343,4667,RES,396,2018-01-01,1
10747,4667,RES,529,1999-07-01,1
4239,4669,QJE,1373,2001-11-01,1
4376,4670,QJE,1331,2005-11-01,1
6439,4671,JPE,79,1977-02-01,1
5638,4672,P&P,518,2013-05-01,1
2911,4673,JPE,1001,1997-10-01,0
3083,4673,JPE,1123,2003-10-01,0
3409,4673,JPE,28,2013-02-01,0
4506,4673,QJE,209,2007-02-01,0
4847,4673,AER,115,2004-03-01,0
5539,4673,AER,549,2013-02-01,0
9517,4673,AER,3416,2015-11-01,0
9690,4673,RES,367,2005-04-01,0
8215,4674,ECA,825,2014-05-01,0
9399,4674,P&P,551,2015-05-01,0
2829,4675,JPE,1113,1998-12-01,0
3121,4675,JPE,445,2004-04-01,0
3600,4675,QJE,105,2013-02-01,0
4253,4675,QJE,1,2002-02-01,0
4285,4675,QJE,453,2003-05-01,0
4309,4675,QJE,231,2003-02-01,0
4351,4675,QJE,1339,2004-11-01,0
4486,4675,QJE,1193,1999-11-01,0
4626,4676,QJE,1363,2009-08-01,0
9522,4676,AER,3564,2015-12-01,0
9771,4676,RES,1009,2006-10-01,0
10183,4676,RES,219,2014-01-01,0
163,4677,ECA,145,1995-01-01,0
241,4677,ECA,29,1993-01-01,0
363,4677,ECA,1391,1990-11-01,0
3184,4677,JPE,1146,2005-10-01,0
10536,4677,RES,629,2003-07-01,0
10849,4677,RES,655,1991-06-01,0
11023,4677,RES,487,1985-07-01,0
11088,4677,RES,63,1987-01-01,0
11123,4677,RES,619,1987-10-01,0
11208,4677,RES,569,1989-10-01,0
3417,4678,JPE,584,2013-06-01,0
5035,4679,AER,2261,2010-12-01,0
4073,4680,ECA,1545,2006-11-01,1
9895,4680,RES,669,2009-04-01,1
3507,4681,QJE,1663,2012-11-01,1
5285,4681,AER,167,2012-02-01,1
9379,4681,P&P,442,2015-05-01,1
4760,4682,AER,672,2003-06-01,1
5214,4682,AER,1497,2011-06-01,1
3954,4683,ECA,1409,2004-09-01,0
4631,4683,QJE,1497,2009-11-01,0
2636,4684,AER,810,1994-09-01,0
2973,4684,JPE,287,2001-04-01,0
3390,4684,JPE,552,2012-06-01,0
3523,4684,QJE,557,2011-05-01,0
4213,4684,QJE,805,2001-08-01,0
4425,4684,QJE,387,1998-05-01,0
4435,4684,QJE,733,1998-08-01,0
4943,4684,AER,30,2006-03-01,0
7604,4684,QJE,407,1995-05-01,0
7622,4684,QJE,399,1994-05-01,0
9255,4684,AER,1439,2015-04-01,0
8204,4686,ECA,2351,2013-11-01,0
8265,4686,ECA,2371,2014-11-01,0
4037,4687,ECA,397,2006-03-01,0
3274,4688,JPE,173,2008-04-01,0
3482,4688,QJE,791,2005-08-01,0
3524,4688,QJE,749,2011-05-01,0
3548,4688,QJE,1593,2011-11-01,0
3657,4688,QJE,1141,2014-08-01,0
3666,4688,QJE,1553,2014-11-01,0
4523,4688,QJE,831,2007-05-01,0
4548,4688,QJE,1511,2007-11-01,0
5160,4688,P&P,471,2011-05-01,0
5726,4688,AER,2683,2013-12-01,0
5849,4688,P&P,141,2014-05-01,0
5975,4688,AER,2593,2014-09-01,0
5976,4688,AER,2633,2014-09-01,0
6217,4688,AER,1821,2006-12-01,0
6384,4688,AER,1145,2009-09-01,0
8527,4688,ECA,969,2012-05-01,0
9300,4688,P&P,1,2015-05-01,0
9778,4688,RES,67,2007-01-01,0
4341,4689,QJE,1091,2004-08-01,0
2836,4690,JPE,65,1999-02-01,0
3921,4691,ECA,383,2004-03-01,0
5032,4691,AER,2187,2010-12-01,0
2728,4692,AER,766,1996-09-01,0
3149,4692,JPE,1296,2004-12-01,0
9845,4692,RES,579,2008-04-01,0
269,4693,ECA,859,1992-07-01,0
3004,4693,JPE,1355,2001-12-01,0
3829,4693,ECA,1865,2002-09-01,0
7328,4693,QJE,223,1987-05-01,0
9434,4693,ECA,977,2015-05-01,0
10794,4693,RES,415,1990-07-01,0
5436,4694,AER,1414,2012-06-01,0
9350,4694,P&P,291,2015-05-01,0
5538,4695,AER,532,2013-02-01,1
987,4696,ECA,1365,1980-09-01,0
4260,4696,QJE,269,2002-02-01,0
11477,4696,RES,491,1984-07-01,0
248,4697,ECA,1255,1992-11-01,0
4396,4697,QJE,375,1997-05-01,0
10673,4697,RES,399,1997-07-01,0
8353,4698,ECA,93,2009-01-01,0
8354,4698,ECA,307,2009-01-01,0
5970,4699,AER,2482,2014-08-01,0
7643,4700,QJE,61,1993-02-01,0
9570,4700,AER,1840,2007-12-01,0
5347,4701,P&P,231,2012-05-01,0
2212,4703,AER,96,1989-03-01,0
5393,4704,P&P,466,2012-05-01,0
5793,4704,AER,4104,2014-12-01,0
9641,4704,JPE,122,2011-02-01,0
5442,4705,AER,1596,2012-06-01,0
5999,4705,AER,445,2015-01-01,0
6333,4706,AER,2163,2008-12-01,0
10189,4706,RES,426,2014-01-01,0
214,4707,ECA,1073,1993-09-01,0
2771,4707,AER,957,1997-12-01,0
3130,4707,JPE,817,2004-08-01,0
5469,4708,AER,2358,2012-08-01,0
3447,4709,JPE,467,2014-06-01,0
4579,4709,QJE,1111,2008-08-01,0
5451,4709,AER,1832,2012-08-01,0
8236,4709,ECA,1241,2014-07-01,0
3559,4710,QJE,97,2012-02-01,0
4104,4710,ECA,875,2007-05-01,0
5683,4710,AER,1490,2013-06-01,0
9758,4710,RES,689,2006-07-01,0
9775,4710,RES,1113,2006-10-01,0
9982,4710,RES,235,2011-01-01,0
10331,4710,RES,1818,2017-10-01,0
10499,4710,RES,691,2002-07-01,0
7764,4711,JPE,142,1995-02-01,0
7931,4711,JPE,1060,1991-10-01,0
5230,4712,AER,1842,2011-08-01,0
6838,4713,JPE,56,1986-02-01,0
5302,4714,AER,602,2012-02-01,0
7715,4714,JPE,1006,1994-10-01,0
6759,4715,JPE,368,1989-04-01,0
6287,4716,AER,843,2008-06-01,0
9793,4716,RES,507,2007-04-01,0
2636,4717,AER,810,1994-09-01,0
4483,4717,QJE,1437,1999-11-01,0
5112,4717,P&P,242,2011-05-01,0
8601,4717,JPE,567,1987-06-01,0
2499,4718,AER,756,1992-09-01,0
2527,4718,AER,63,1993-03-01,0
2611,4718,AER,104,1994-03-01,0
2944,4718,JPE,680,2000-08-01,0
3000,4718,JPE,1060,2001-10-01,0
3169,4718,JPE,463,2005-06-01,0
3426,4718,JPE,940,2013-10-01,0
3850,4718,ECA,731,2003-05-01,0
3977,4718,ECA,175,2005-01-01,0
5057,4718,AER,371,2011-02-01,0
6837,4718,JPE,38,1986-02-01,0
6893,4718,JPE,927,1989-08-01,0
7005,4718,JPE,1479,1989-12-01,0
7763,4718,JPE,118,1995-02-01,0
7968,4718,JPE,1166,1991-12-01,0
8477,4718,ECA,1823,2010-11-01,0
9847,4718,RES,629,2008-04-01,0
10062,4718,RES,1209,2012-07-01,0
10096,4718,RES,636,2013-04-01,0
3574,4719,QJE,1017,2012-05-01,1
4598,4719,QJE,105,2009-02-01,1
3472,4720,QJE,639,2005-05-01,0
2929,4721,JPE,379,2000-04-01,0
7240,4722,QJE,791,1984-11-01,0
3693,4723,ECA,875,1999-07-01,0
8585,4724,ECA,221,2013-01-01,0
2468,4726,AER,240,1991-03-01,1
2474,4726,AER,1146,1991-12-01,1
3078,4726,JPE,858,2003-08-01,1
4237,4726,QJE,1305,2001-11-01,1
4352,4726,QJE,1249,2004-11-01,1
4369,4726,QJE,273,2005-02-01,1
5535,4726,AER,472,2013-02-01,1
5884,4726,P&P,342,2014-05-01,1
8147,4726,QJE,135,1996-02-01,1
10608,4726,RES,249,1995-04-01,1
10759,4726,RES,799,1999-10-01,1
10789,4726,RES,331,1990-07-01,1
5941,4727,AER,1597,2014-06-01,0
8291,4728,ECA,1317,2008-11-01,0
6681,4729,JPE,186,1980-02-01,0
2558,4730,AER,1199,1993-12-01,0
7870,4731,JPE,1135,1996-12-01,0
9810,4731,RES,1005,2007-10-01,0
2575,4733,AER,877,1993-09-01,0
799,4734,ECA,1169,1983-07-01,0
988,4734,ECA,1381,1980-09-01,0
1154,4734,ECA,1165,1978-09-01,0
1500,4734,ECA,177,1974-01-01,0
1589,4734,ECA,497,1972-05-01,0
1691,4734,ECA,507,1970-05-01,0
2291,4734,AER,595,1988-09-01,0
2404,4734,AER,375,1990-06-01,0
2481,4734,AER,1276,1991-12-01,0
6471,4734,JPE,45,1978-02-01,0
6683,4734,JPE,701,1979-08-01,0
6783,4734,JPE,507,1982-06-01,0
7357,4734,QJE,313,1988-05-01,0
11167,4734,RES,615,1988-10-01,0
5812,4735,AER,1040,2014-03-01,0
7119,4736,JPE,67,1981-02-01,0
7149,4736,JPE,1259,1977-12-01,0
7683,4736,JPE,292,1992-04-01,0
7714,4736,JPE,975,1994-10-01,0
7892,4736,QJE,1,1981-02-01,0
8106,4736,QJE,885,1991-08-01,0
2440,4737,AER,191,1990-03-01,0
6594,4737,JPE,855,1988-08-01,0
3117,4739,JPE,471,2004-04-01,0
3261,4739,JPE,1020,2007-12-01,0
3451,4739,JPE,806,2014-08-01,0
3495,4739,QJE,321,2006-02-01,0
4542,4739,QJE,673,2006-05-01,0
9571,4739,AER,1858,2007-12-01,0
9574,4739,AER,1921,2007-12-01,0
9828,4739,RES,117,2008-01-01,0
10069,4739,RES,1441,2012-10-01,0
10167,4739,RES,1346,2015-10-01,0
2667,4740,AER,462,1995-06-01,0
2905,4740,JPE,822,1997-08-01,0
11179,4740,RES,129,1989-01-01,0
7231,4741,QJE,477,1981-08-01,0
8000,4741,JPE,853,1990-08-01,0
3335,4742,JPE,485,2010-06-01,0
6082,4743,AER,742,2000-09-01,0
8090,4744,QJE,141,1991-02-01,0
5891,4745,P&P,376,2014-05-01,0
7570,4746,QJE,577,1993-08-01,1
9357,4746,P&P,326,2015-05-01,1
9381,4746,P&P,452,2015-05-01,1
6153,4747,AER,1350,2001-12-01,1
2470,4748,AER,1041,1991-12-01,1
7521,4748,QJE,233,1992-02-01,1
8124,4748,QJE,1157,1991-11-01,1
7874,4751,JPE,1297,1996-12-01,0
59,4752,ECA,517,1997-05-01,0
5066,4752,AER,1041,2011-04-01,0
6291,4752,AER,938,2008-06-01,0
4390,4753,QJE,217,1997-02-01,0
3659,4754,QJE,1311,2014-08-01,1
4551,4754,QJE,1639,2007-11-01,1
5430,4754,AER,1206,2012-06-01,1
5431,4754,AER,1241,2012-06-01,1
5759,4754,AER,3038,2014-10-01,1
9341,4754,P&P,242,2015-05-01,1
8424,4755,ECA,245,2010-01-01,0
8590,4756,ECA,2349,2012-09-01,0
4429,4757,QJE,531,1998-05-01,0
7812,4757,JPE,1248,1994-12-01,0
8645,4757,JPE,1024,1987-10-01,0
2673,4758,AER,329,1996-06-01,1
6290,4759,AER,924,2008-06-01,1
6829,4760,JPE,1183,1988-12-01,0
7142,4760,JPE,1099,1977-12-01,0
8773,4760,JPE,1119,1974-11-01,0
8791,4760,JPE,168,1973-03-01,0
9007,4760,JPE,377,1970-03-01,0
11327,4760,RES,607,1981-10-01,0
6689,4761,JPE,837,1979-08-01,0
3048,4762,JPE,1318,2002-12-01,0
3115,4762,JPE,348,2004-04-01,0
4487,4762,QJE,1243,1999-11-01,0
6248,4763,AER,145,2008-03-01,0
9833,4763,RES,259,2008-01-01,0
10191,4763,RES,501,2014-04-01,0
2952,4766,JPE,851,2000-10-01,0
3169,4766,JPE,463,2005-06-01,0
3257,4766,JPE,770,2007-10-01,0
3407,4766,JPE,127,2013-02-01,0
8225,4766,ECA,263,2015-01-01,0
8361,4766,ECA,403,2009-03-01,0
9770,4766,RES,983,2006-10-01,0
7494,4767,QJE,441,1983-08-01,0
4246,4768,QJE,1295,2002-11-01,0
5567,4768,P&P,135,2013-05-01,0
9762,4768,RES,793,2006-07-01,0
2861,4769,JPE,929,1999-10-01,0
5333,4770,P&P,152,2012-05-01,0
9638,4770,JPE,153,2011-02-01,0
2239,4771,AER,124,1987-03-01,0
6715,4771,JPE,965,1984-10-01,0
6866,4771,JPE,497,1981-06-01,0
7061,4771,JPE,1070,1982-10-01,0
7276,4771,QJE,697,1985-08-01,0
8041,4772,QJE,1,1989-02-01,0
7138,4773,JPE,345,1986-04-01,0
10847,4773,RES,603,1991-05-01,0
6565,4774,JPE,807,1975-08-01,0
6825,4774,JPE,608,1980-06-01,0
7605,4774,QJE,445,1995-05-01,0
6620,4775,JPE,177,1988-02-01,0
5355,4776,P&P,273,2012-05-01,0
6633,4778,JPE,299,1977-04-01,0
7431,4778,QJE,643,1980-06-01,0
7520,4778,QJE,201,1992-02-01,0
764,4781,ECA,1753,1983-11-01,0
2865,4781,JPE,1034,1999-10-01,0
7299,4783,QJE,591,1980-05-01,0
7817,4784,JPE,103,1994-02-01,0
7042,4786,JPE,494,1983-06-01,0
5222,4787,AER,1616,2011-06-01,0
7101,4788,JPE,308,1980-04-01,0
7364,4788,QJE,69,1980-08-01,0
267,4789,ECA,803,1992-07-01,0
360,4789,ECA,1321,1990-11-01,0
540,4789,ECA,923,1987-07-01,0
628,4789,ECA,109,1986-01-01,0
1074,4789,ECA,1085,1979-09-01,0
1386,4789,ECA,815,1976-01-01,0
2697,4789,AER,860,1995-09-01,0
9801,4789,RES,733,2007-07-01,0
11371,4789,RES,439,1982-07-01,0
939,4790,ECA,555,1981-05-01,0
2395,4790,AER,841,1991-09-01,0
2303,4791,AER,773,1988-09-01,0
7827,4791,JPE,162,1992-02-01,0
8056,4791,QJE,635,1989-11-01,0
7487,4792,QJE,523,1984-08-01,0
1241,4793,ECA,1467,1977-09-01,0
7286,4793,QJE,317,1980-03-01,0
931,4794,ECA,911,1981-07-01,0
1332,4794,ECA,971,1976-09-01,0
1614,4794,ECA,899,1971-11-01,0
6684,4794,JPE,719,1979-08-01,0
7083,4794,JPE,427,1984-06-01,0
9679,4794,QJE,55,1983-01-01,0
11296,4794,RES,271,1981-04-01,0
11639,4794,RES,533,1977-10-01,0
564,4795,ECA,19,1987-01-01,0
1838,4795,ECA,541,1966-07-01,0
6768,4795,JPE,741,1976-08-01,0
11347,4795,RES,109,1982-01-01,0
2183,4796,AER,33,1998-03-01,0
2383,4796,AER,553,1991-06-01,0
4053,4796,ECA,885,2006-07-01,0
7886,4796,JPE,57,1996-02-01,0
10058,4796,RES,1081,2012-07-01,0
2217,4797,AER,587,1986-09-01,0
6775,4798,JPE,755,1982-08-01,0
7181,4798,QJE,643,1981-11-01,0
8715,4798,JPE,115,1985-02-01,0
11294,4798,RES,235,1981-04-01,0
11648,4798,RES,427,1978-10-01,0
4479,4799,QJE,941,1999-08-01,0
9329,4799,P&P,183,2015-05-01,0
9332,4799,P&P,196,2015-05-01,0
7182,4800,QJE,657,1981-11-01,0
777,4801,ECA,1439,1983-09-01,0
4384,4801,QJE,305,1997-02-01,0
11045,4801,RES,71,1986-01-01,0
11382,4801,RES,567,1982-10-01,0
11671,4801,RES,47,1979-01-01,0
2534,4802,AER,180,1993-03-01,0
4153,4802,QJE,147,2000-02-01,0
