AuthorID,AuthorName
7494,Jerome Percus
7495,Hollis B. Chenery
7496,Jeremy J. Stone
7499,David S. Huang
7500,Richard E. Williamson
7501,Jean-Marc Bonnisseau
7502,I. Richard Savage
7505,Roger Even Bove
7506,Roy E. Welsch
7507,Israel Luski
7508,John Anthony Rickard
7509,János Kornai
7510,Peter Flaschel
7511,Wen-Ling Lin
7512,Randall J. Olsen
7514,William A. Brock
7515,J. J. Polak
7516,Ross M. Starr
7517,J. Keith Ord
7518,Jan Kmenta
7519,José Luis Arrufat Márquez
7520,A. Rodney Dobell
7521,J. Pradel
7522,J. S. Jordan
7524,John W. Moon
7525,Jacob Wolfowitz
7526,Louis Gevers
7527,George T. Duncan
7528,David De Meza
7531,Michael L. Hartzmark
7532,Tomio Kinoshita
7533,Paul M. Anglin
7538,Jeffrey C. Williams
7540,Radwan Ali Shaban
7543,Robert Gillingham
7544,Donald A. Walker
7545,Marjorie B. McElroy
7546,Gilbert E. Metcalf
7550,Victor Zarnowitz
7551,Louis A. Lambros
7553,Simon Domberger
7554,Anil B. Deolalikar
7555,"Larry D. Singell, Jr."
7556,Christopher M. James
7557,Peggy Wier
7558,Bruce L. Gardner
7559,David T. Ellwood
7560,Glenn Fine
7561,John R. Livernois
7562,Russell S. Uhler
7563,William H. Furtan
7564,Kazuharu Kiyono
7565,William H. Desvousges
7566,Timothy J. Bartik
7570,Nirvikar Singh
7571,Daniel G. Sullivan
7572,Laura LaHaye
7573,Gregg Jarrell
7574,Scott Farrow
7576,Mark A. Thayer
7577,John Tschirhart
7578,William D. Schulze
7579,Robert A. Korajczyk
7581,James M. Johannes
7582,David Cox
7584,Yang-Ming Chang
7585,John P. Gould
7587,Clas Bergstrom
7588,Charles W. Upton
7590,Charles K. Rowley
7593,Kamran M. Dadkhah
7594,John R. Wolfe
7595,Douglas G. Waldo
7599,Peter D. Spencer
7600,Frank T. Denton
7601,Stanley J. Liebowitz
7602,Diana Hancock
7605,Richard A. Zuber
7606,John M. Gandar
7607,Benny D. Bowers
7608,Mohsen Bahmani-Oskooee
7609,Satya P. Das
7610,"William F. Shughart, II"
7611,Mark J. Bills
7618,Robert Weinstein
7619,Donald A. Nichols
7620,Dennis C. Mueller
7621,Thomas D. Willett
7622,Alex Maurizi
7624,Bennett Harrison
7625,Paul Jonas
7626,Yochanan Comay
7627,Arie L. Melnik
7628,Abraham Subotnik
7629,Harry Bloch
7630,Donald O. Parsons
7631,Paul A. David
7639,Elizabeth Johnson
7640,Neal M. Soss
7641,"Charles E. McLure, Jr."
7647,James Gwartney
7648,Charles Haworth
7649,Mary L. Eysenbach
7650,"Walter J. Primeaux, Jr."
7651,Mark R. Bomball
7652,Michael Jones-Lee
7654,Ryan C. Amacher
7655,John S. Hodgson
7656,Frederick R. Warren-Boulton
7657,Nathan Rosenberg
7658,Shlomo Brovender
7659,Louis De Alessi
7662,Yoram Peles
7667,George E. Johnson
7669,Richard M. Cyert
7670,Morris H. DeGroot
7671,Lovell S. Jarvis
7673,Pentti Juho Kalervo Kouri
7674,Michael G. Porter
7678,William Poole
7682,Shmuel Sharir
7684,H. Gregg Lewis
7686,Robert L. Bish
7687,Patrick D. O'Donoghue
7688,Hirofumi Shibata
7689,Thomas A. Wolf
7690,Robin Barlow
7694,James H. Gapinski
7695,Rudolph C. Blitz
7696,Chin Hock Ow
7697,Gustav F. Papanek
7698,Paul J. Taubman
7701,Yoram Ben-Porath
7705,Dennis N. De Tray
7709,Paul Craig Roberts
7712,Douglas K. Adie
7713,Pham Chung
7714,Stanley E. Boyle
7715,David L. Shapiro
7717,John M. Heineke
7718,Byron G. Spencer
7719,Vladimir Stoikov
7720,"James A. Largay, III"
7721,Lien-fu Huang
7737,Michael Thomas Summer
7738,David J. Ott
7739,Attiat F. Ott
7746,Douglas R. Bohi
7747,C. A. Knox Lovell
7748,Holger Bonus
7749,Fischer Sheffey Black
7751,James D. MacBeth
7752,A. Thomas King
7754,David F. Bradford
7762,Anne O. Krueger
7770,Robert Z. Aliber
7771,Geoffrey Colin Harcourt
7772,William N. Leonard
7778,Eli Borukhov
7781,David Charles
7782,Reuben Kessel
7783,Peter A. Frost
7788,Ronald F. Hoffman
7789,Richard E. Peterson
7792,Edi Karne
7794,Samuel Paul
7795,Marshall I. Goldman
7796,Jere R. Berhman
7802,Leonard A. Rapping
7803,David John Smyth
7808,Dale M. Heien
7809,John C. Weicher
7810,Bela Balassa
7811,Daniel M. Schydlowsky
7818,W. Lee Hansen
7820,Robert W. Hartman
7821,William M. Mason
7825,R. Albert Berry
7826,Ronald Soligo
7827,Stephen R. Sacks
7828,Howard M. Wachtel
7829,Robert V. Eagly
7830,Donald J. Harris
7831,"Harold L. Votey, Jr."
7832,Darold Maxwell
7833,Alan T. Peacock
7837,Burton A. Weisbrod
7847,Jon Birkeli
7848,Karl Brunner
7852,Barbara Henneberry
7853,James G. Witte
7854,Lawrence D. Schall
7855,George Psacharopoulos
7856,Keith Hinchliffe
7857,Clive Southey
7858,Richard F. Fullenbaum
7859,Ernest W. Carlson
7860,Frederick W. Bell
7861,Irvin M. Grossack
7862,Georg Hasenkamp
7863,James M. Martin
7864,Donald L. Martin
7865,Elizabeth E. Bailey
7866,Isaac Ehlrich
7870,A. Michael Agapos
7871,Jaroslav Vanek
7873,Basil S. Yamey
7875,Douglas A.L. Auld
7877,S. Charles Maurice
7878,Lloyd J. Mercer
7879,W. Douglas Morgan
7880,Peter Passell
7881,Shuji Tamura
7882,David S. Salkever
7883,Christopher R. S. Dougherty
7884,Edgar O. Olsen
7885,Mohamed A. El-Hodiri
7891,Yew-Kwang Ng
7892,Colin Wright
7893,Michael Crew
7894,Paul Kleindorfer
7895,Michael Landsberger
7896,Kenneth R. Smith
7897,Robert Tempest Masson
7898,John T. Wenders
7899,Victoria Lapham
7901,Raymond Lubitz
7902,Dean S. Dutton
7903,Malcolm S. Cohen
7904,Robert I. Lerman
7905,"Samuel A. Rea, Jr."
7906,Ezra J. Mishan
7910,Julio H. G. Olivera
7911,Edwin G. Dolan
7912,Jagdish Handa
7913,Thomas Horst
7914,John Vanderkamp
7915,Prakash Chandra Lohani
7917,Frank S.T. Hsiao
7918,William David C. Wright
7919,Thomas Gale Moore
7920,Scott R. Dittrich
7921,Ramon H. Myers
7922,Wesley D. Seitz
7923,David W. Peterson
7924,Eugene M. Lerner
7925,Edward J. Lusk
7926,John Helliwell
7927,Fred Gorbert
7928,Gene Laber
7929,Richard X. Chase
7930,John D. Owen
7931,Burton Zwick
7933,Syed Nawab Haider Naqvi
7934,Benjamin I. Cohen
7935,Wallace E. Oates
7936,E. Philip Howrey
7937,William J. Baumol
7938,John A. Rafferty
7939,R. Ramanathan
7940,Tai-wei Hu
7941,Jan Drewnowski
7943,Nicholas W. Schrock
7944,Martin Gerhard Giesbrecht
7946,John W.L. Winder
7947,Morris Perlman
7952,E. Ray Canterbery
7954,Eric Olson
7955,W. Erwin Diewert
7956,Paul Feldman
7957,Judith Thornton
7958,C. H. Hanumantha Rao
7959,J. Richard Huber
7960,Robert Eisner
7961,Cliff Lloyd
7962,Marcelle V. Arak
7963,Alan Spiro
7964,Robert Higgs
7965,Giorgio Basevi
7970,Zoran Hodjera
7971,Charles Peter Timmer
7976,"Frank Falero, Jr."
7979,Amartya K. Sen
7981,John A. Galbraith
7982,Anna L. Guthrie
7983,Finis Welch
7984,Harrison C. White
7986,Kanji Haitani
7988,"Robert M. Dunn, Jr."
7992,Herman E. Daly
7993,Donald B. Keesing
7994,Arthur B. Laffer
7995,Lawrence B. Smith
7996,Eugene A. Brady
8003,Martin F.J. Prachowny
8004,Keith Acheson
8005,Richard C. Porter
8006,George C. Abbott
8007,Keith Cowling
8008,Anthony John Rayner
8009,Nevins D. Baxter
8010,Douglas Fisher
8011,Robert Auerbach
8012,Roger L. Ransom
8013,V. K. Ramaswami
8014,Donald A. Strickland
8015,Ray Edward Johnston
8016,Lowell E. Gallaway
8017,"Charles R. Frank, Jr."
8018,Vernon Wesley Ruttan
8019,Stephen E. Guisinger
8021,Morton Schnabel
8023,Donald F. Gordon
8026,Jorge Cauas
8027,Josheph Grunwald
8028,Albert G. Hart
8029,Edmundo Flores
8030,Solon L. Barraclough
8031,Richard D. Mallon
8032,Peter Eckstein
8034,Martin Carnoy
8035,Bernard Munk
8036,T. Peter Mayhew
8037,Carl Hemmer
8038,T. Y. Shen
8039,Alan Abouchar
8042,Barry Castro
8043,Kenneth Weingarten
8046,Charles Poor Kindleberger
8049,Anthony D. Scott
8050,V. K. Chetty
8054,Jagdish Natwarlal Bhagwati
8056,Takashi Nagishi
8057,William H. Branson
8061,Harvey Galper
8062,Brian Motley
8063,Helmut Schuster
8067,Miguel Sidrauski
8068,Hirofumi Uzawa
8069,"Harl E. Ryder, Jr."
8072,Robert H. Stroup
8073,"William J. Frazer, Jr."
8077,Ryutaro Komiya
8084,Daniel Orr
8098,Thomas J. Courchene
8099,William S. Comanor
8100,Frederic Michael Scherer
8103,Steven N.S. Cheung
8106,Chung H. Lee
8113,Vittorio Bonomo
8115,Neil A. Palomba
8116,Ralph Turvey
8120,Gian Singh Sahota
8125,Frederick K. Richter
8129,"Robert Burton Ekelund, Jr."
8130,George G. Kaufman
8132,Stanley M. Besen
8134,Richard Sutch
8142,Calvin D. Siebert
8143,"Stephen R. Lewis, Jr."
8145,Benton F. Marsell
8146,Ross M. Parish
8149,Douglass C. North
8150,Jack M. Guttentag
8151,Robert Lindsay
8152,Timothy W. McGuire
8154,Robert E. Krainer
8155,Ann F. Friedlaender
8156,Adolf L. Vandendorpe
8158,Ismail Sirageldin
8159,Vito Tanzi
8161,Bill F. Kiker
8163,Lord Robbins
8164,Frank Brechling
8166,Donald D. Hester
8167,James L. Pierce
8169,Sherman J. Maisel
8180,Adger B. Carroll
8185,Edward J. Chambers
8189,"Roman L. Well, Jr."
8192,Robert S. Holbrook
8201,William Gruber
8202,Dileep Mehta
8203,Raymond Vernon
8204,Adolf Buse
8208,Alan Williams
8215,Oliver E. Williamson
8216,Laurence C. Rosenberg
8223,John R. Moroney
8224,Peter M. Mieszkowski
8225,Keith A.J. Hay
8232,Salvatore Comitini
8233,John Haldi
8234,David K. Whitcomb
8249,Bruce W. Wilkinson
8250,James M. Walker
8251,Phillip Cagan
8260,Patric H. Hendershott
8266,Ronald G. Bodkin
8270,Herbert G. Grubel
8271,Richard N. Cooper
8278,Henri Theil
8279,Robert H. Mnookin
8291,Myron H. Ross
8292,Gordon Pye
8302,Warner Max Corden
8303,Jozef Wilczynski
8305,Max D. Steuer
8306,Guy F. Erb
8321,William J. Swift
8322,Giora Hanoch
8323,Millard F. Long
8328,Roger C. Bird
8329,Arlene S. Holen
8330,Hla Myint
8333,James van Horne
8334,Elmus R. Wicker
8335,Morris Silver
8336,"Raymond Joseph Monsen, Jr."
8337,Anthony Downs
8338,William L. Miller
8339,Josef Hadar
8341,Henry G. Manne
8344,Jack Melitz
8389,Benjamin Brooks
8390,Giovanni Favara
8391,Gee Hee Hong
8392,Andrew Goodman-Bacon
8393,Urmee Khan
8394,Kyle Jurado
8395,Sydney C. Ludvigson
8396,Michael Kumhof
8398,Will Dobbie
8399,Arthur A. van Benthem
8402,Rodney Ramcharan
8403,Stefanie Stantcheva
8404,Renata Narita
8405,Francesco Decarolis
8406,Benjamin Hansen
8407,Philipp Strack
8408,Alexander V. Hirsch
8409,Kenneth W. Shotts
8410,Matteo Maggiori
8411,Johannes Stroebel
8412,Robin Greenwood
8413,Samuel G. Hanson
8414,Souphala Chomsisengphet
8415,James Liang
8416,Zhichun Jenny Ying
8418,Lan Yao
8419,Dominic Rohner
8420,Alberto Galasso
8421,Jaren C. Pope
8423,Max Kapustin
8424,Ching-I Huang
8425,Susan W. Parker
8427,Philipp Eisenhauer
8429,Rajshri Jayaraman
8431,Thomas Fujiwara
8432,Ilia Rainer
8433,Toke S. Aidt
8434,Raphael Franck
8435,Yi Wen
8436,Maria Bigoni
8437,Giancarlo Spagnolo
8438,Debopam Bhattacharya
8439,Philipp Renner
8441,Heino Bohn Nielsen
8442,Jessica Pan
8445,Marko Klašnja
8446,Natalija Novta
8448,Stephen V. Burks
8449,Bo Cowgill
8450,Mitchell Hoffman
8451,Michael Housman
8452,Facundo Piguillem
8453,Kevin M. Murphy
8455,Ufuk Akcigit
8457,Natalie Cox
8461,Nathan Wilson
8463,Michael J. Dickstein
8465,Joe Orsini
8466,Pietro Tebaldi
8468,Andrew Johnston
8469,Pauline Leung
8470,Zhuan Pei
8472,Audrey Guo
8473,Arash Nekoei
8474,Gene Amromin
8478,Robert G. Valletta
8479,Todd Gerarden
8481,Dmitry Taubinsky
8483,Margaret Walls
8484,Juha Siikamäki
8486,Paolo Pinotti
8487,Sarah Bohn
8488,Matthew Freedman
8489,Emily Owens
8490,Aaron Chalfin
8491,Avraham Ebenstein
8492,Maoyong Fan
8493,Guojun He
8494,Peng Yin
8495,Maigeng Zhou
8496,Raymond Guiteras
8498,A. Mushfiq Mobarak
8499,B. Kelsey Jack
8500,Grant Smith
8501,Paulina Oliva
8503,Karen Clay
8504,Joseph S. Shapiro
8505,Solomon M. Hsiang
8506,Amir S. Jina
8507,Kyle C. Meng
8508,Francis Annan
8510,Lorenzo Casaburi
8511,Rocco Macchiavello
8513,Atonu Rabbani
8516,Christa H. S. Bouwman
8517,Elizabeth A. Martinez
8518,Nancy Beaulieu
8519,Peter Pronovost
8520,Thomas Wang
8521,Sara Lowes
8522,Jonathan Weigel
8523,Davide Ticchi
8524,Andrea Vindigni
8525,Allen Hicken
8526,Nico Ravanilla
8527,Sandro Ambuehl
8528,Julio J. Elias
8529,Mario Macis
8530,Jaimie W. Lien
8531,Jie Zheng
8532,Jacopo Magnani
8533,Debajyoti Ray
8534,Kyle Carlson
8535,Joshua Kim
8536,Saurabh Bhargava
8537,Dennie van Dolder
8539,Romain Gauriot
8540,Lionel Page
8541,Joshua Hurwitz
8542,Laura Starks
8543,Hanjiang Zhang
8544,Xinzheng Shi
8545,Binzhen Wu
8546,Robert S. Kaplan
8547,Steven Blader
8548,Claudine Gartenberg
8549,Daniel Rogger
8550,Eva Vivalt
8551,Lant Pritchett
8552,Justin Sandefur
8554,Denis Nekipelov
8555,Miaoyu Yang
8556,Martin Spindler
8557,Jon Kleinberg
8558,Ziad Obermeyer
8562,Sally Hudson
8563,Harald Beyer
8565,Seth Zimmerman
8567,Teresa C. Fort
8568,Felix Tintelnot
8569,Azam Chaudhry
8570,Shamyla Chaudhry
8573,Brian McCaig
8574,Yuan Tian
8575,Pia M. Orrenius
8576,Madeline Zavodny
8577,Carlos Vargas-Silva
8578,Ryan A. Compton
8579,Daniel C. Giedeman
8580,Jan-Egbert Sturm
8581,Jakob De Haan
8582,Mary J. Lopez
8583,Jane Arnold Lincove
8584,Vicki L. Bogan
8585,Dara Lee Luca
8586,Gunjan Sharma
8587,Jane Leber Herr
8588,Jisoo Hwang
8590,Tatevik Sekhposyan
8591,Arunima Sinha
8592,Marcela Eslava
8593,Martin Kaae Jensen
8594,Pablo Casas-Arce
8595,Maarten Janssen
8596,Sandro Shelegia
8597,Ashok Kotwal
8598,Remi Jedwab
8599,Ameet Morjaria
8600,Gerard Padró i Miquel
8601,Thomas Baudin
8602,Paula E. Gobbi
8603,Saki Bigio
8604,Daniel K. Benjamin
8605,Rebecca L. Thornton
8606,Georg Nöldeke
8607,Konrad Menzel
8608,Nicola Fusari
8609,Elena Manresa
8610,Alexander Torgovitsky
8612,Xavier D'Haultfœuille
8613,Philippe Février
8614,Elena Quercioli
8615,Tor Jacobson
8616,Erik von Schedvin
8618,Simone Galperti
8619,Jianqing Fan
8620,Yuan Liao
8621,Jiawei Yao
8622,Martin Weidner
8623,Carolina Caetano
8624,Andrea Szabó
8625,Kyungmin Kim
8626,Zeyuan Allen Zhu
8627,Alessandro Chiesa
8628,Silvio Micali
8629,Elchanan Mossel
8630,Allan Sly
8631,Omer Tamuz
8632,Christiane Baumeister
8633,Toru Kitagawa
8634,Terri Kneeland
8635,Gabriel M. Ahlfeldt
8636,Nikolaus Wolf
8637,Limor Golan
8638,Ryota Iijima
8639,Kevin Caves
8640,Garth Frazer
8641,Marcus M. Opp
8642,John Y. Zhu
8643,Jing Chen
8644,Rafael Pass
8645,Nikhil Agarwal
8646,Jianfeng Yu
8647,Benjamin N. Roin
8648,Atsushi Ohyama
8649,Tetsuji Okazaki
8650,Qiang Fu
8651,Jingfeng Lu
8652,Yue Pan
8653,Vianney Dequiedt
8654,Yuya Takahashi
8655,Stephen L. Cheung
8656,Bin Miao
8657,Songfa Zhong
8658,Camilo García-Jimeno
8659,Dina Pomeranz
8660,Michael Richter
8661,Laurent Lamy
8662,Andrey Fradkin
8663,Stéphane Guibaud
8664,Yves Breitmoser
8665,Leo Kaas
8666,Laurence Ales
8667,Musab Kurnaz
8668,Christopher Sleet
8669,Brendan Lucier
8670,Alain de Janvry
8671,Kyle Emerick
8672,Marco Gonzalez-Navarro
8673,Elisabeth Sadoulet
8674,Robert Inklaar
8675,Marcel P. Timmer
8676,Moritz Kuhn
8677,Mark L. J. Wright
8678,Felix Reichling
8679,Keith Kuester
8680,Juan Pantano
8681,Ricardo Perez-Truglia
8682,Andres Babino
8683,Mariano Sigman
8684,Tomoyuki Nakajima
8685,Dayanand Manoli
8686,Lucija Muehlenbachs
8687,Elisheba Spiller
8688,László Halpern
8689,Esther Ann Bøler
8690,Karen Helene Ulltveit-Moe
8691,Alex Edmans
8692,Itay Goldstein
8693,Wei Jiang
8694,Charles P. Thomas
8695,Jon Wongswan
8696,Christopher C. Afendulis
8697,Alma Cohen
8698,Kira R. Fabrizio
8699,John Simpson
8700,Abraham L. Wickelgren
8701,Emel Filiz-Ozbay
8702,Monika Merz
8703,Massimiliano De Santis
8705,Joshua M. Pollet
8706,Paul J. Healy
8707,Harish Krishnan
8708,Daniel Markovits
8709,Ernan Haruvy
8710,Yaron Lahav
8711,Steven A. Morrison
8712,Massimo Guidolin
8713,Francesco Squintani
8714,Frank Smets
8715,Rafael Wouters
8716,Giovanni Olivei
8718,Maria Marta Ferreyra
8719,Astri Drange Hole
8720,Brian W. Rogers
8721,Mana Komai
8722,Piero Cipollone
8723,Alfonso Rosolia
8724,Tom Tyler
8725,George Zanjani
8726,Dirk Sliwka
8727,Javier Bianchi
8728,Seda Ertaç
8729,Moshe Hoffman
8730,Karthik Muralidharan
8731,Venkatesh Sundararaman
8732,Ned Augenblick
8733,Victoria Ivashina
8734,Saumitra Jha
8736,Ingvil Gaarder
8737,Mara P. Squicciarini
8738,Maja Adena
8739,Veronica Santarosa
8740,Randall A. Lewis
8741,Justin M. Rao
8742,José L. Fillat
8743,Stefania Garetto
8745,Evelyn Korn
8746,Patrick Barron
8747,Andrew T. Foerster
8748,Climent Quintana-Domeque
8749,Bruce Wydick
8750,Paul Glewwe
8751,Laine Rutledge
8752,Kristian Behrens
8753,Frédéric Robert-Nicoud
8754,Brendon McConnell
8755,Carola Frydman
8756,Eric Hilt
8757,Lily Y. Zhou
8758,Roozbeh Hosseini
8759,Ferdinando Monte
8760,Neus Herranz
8761,Alexis Akira Toda
8762,Kieran Walsh
8763,Supreet Kaur
8764,Miguel A. Ballester
8765,Michael Carlos Best
8766,Anne Brockmeyer
8767,Johannes Spinnewijn
8768,Peter Koudijs
8769,Solomon W. Polachek
8770,Tirthatanmoy Das
8771,Rewat Thamma-Apiroam
8772,Rulon D. Pope
8773,Stephen A. O'Connell
8774,Carl H. Groth
8775,Volker Bohm
8776,"John H. Boyd, III"
8777,David Hartman
8778,Joseph P. Kalt
8779,Malcolm Gillis
8780,Michael Roemer
8781,Robert Dorfman
8782,Christopher K. Harris
8783,Denis Hilton
8784,Yoon-Jin Lee
8785,Zhihao Yu
8786,Matthew W. White
8787,Kenichi Ueda
8788,Ananish Chaudhuri
8789,Gregory H. Bauer
8790,Robert Earle
8791,Luisa Fuster
8792,Stephen Bond
8793,Ryo Nakajima
8794,Andrew Kato
8795,Antje Brunner
8796,Julian Jamison
8797,Chris Wallace
8798,Jimmy Chan
8799,Paul Klein
8800,Ping He
8801,Adam Copeland
8802,Jason Snyder
8803,Hong Li
8804,Yoosoon Chang
8805,Wonho Song
8806,Oren Sussman
8807,Xiaoyong Zheng
8808,Rebecca B. Morton
8809,Songnian Chen
8810,Carsten Eckel
8811,Philip Bond
8812,Sungjin Cho
8813,Renée Adams
8814,Daniel Ferreira
8815,Hongjun Yan
8816,Jisong Wu
8817,Rosa Ferrer
8818,Jinhui H. Bai
8819,Shannon Seitz
8820,Sen Dong
8821,Bing Han
8822,Tracy Yue Wang
8823,Nicolas Klein
8824,Marc Henry
8825,Nico A. Hansen
8826,Ronni Pavan
8827,Maurice Kugler
8828,Dino Gerardi
8829,Andrew Shephard
8830,Joshua W. Mitchell
8831,Xiaojian Zhao
8832,Andrew P. Blake
8833,Chia-Hui Chen
8834,Johannes Wieland
8835,Terrence Hendershott
8836,Milo Bianchi
8837,Marie-Claude Beaulieu
8838,Maisy Wong
8839,Jared Rubin
8840,Oeindrila Dube
8841,Andrew Rhodes
8842,Valentina Bruno
8843,Steven F. Lehrer
8844,Samuel Lee
8845,Yongxiang Wang
8846,Yu Jin
8847,Timothy Johnson
8848,Xin Meng
8849,Dror Brenner
8850,Peter M. Morrow
8851,Stefanie Haller
8852,Yena Park
8853,Zhipeng Liao
8854,Theodore Papageorgiou
8855,Karam Kang
8856,Tsz-Nga Wong
8857,Paul B. Ellickson
8858,Jonathan Chiu
8859,Thomas Barnebeck Andersen
8860,Stephen Hansen
8861,Michael McMahon
8862,Marika Cabral
8863,Tomohiro Hirano
8864,Joachim Winter
8865,Haoxiang Zhu
8866,Joseba Martinez
8867,Konrad Stahl
8868,Briana Chang
8869,Eduardo Dávila
8870,Renato Gomes
8871,Yajun Wang
8872,Sanghoon Lee
8873,Timothy B Armstrong
8874,Gianluca Benigno
8875,Tom Y Chang
8876,Wei Huang
8877,Shanjun Li
8878,Xiaoyan Fan
8879,Shengxing Zhang
8880,In Ho Lee
8881,Andrew K. G. Hildreth
8882,Li Hao
8883,Zhenhong Fan
8884,Danyang Xie
8885,Mitali Das
8886,Joanne Roberts
8887,Per Strömberg
8888,Peter Norman
8889,Amil Dasgupta
8890,Theresa Osborne
8891,Howard Smith
8892,Margaret Stevens
8893,Jun Wang
8894,Giorgio Calzolari
8895,Namkee Ahn
8896,Christian Schultz
8897,Parikshit Ghosh
8898,Ian King
8899,Jang-Ok Cho
8900,Charles H. Mullin
8901,Takaaki Takahashi
8902,Gyu Ho Wang
8903,Chongmin Kim
8904,Sangjoon Kim
8905,Jayasri Dutta
8906,Sandeep Kapur
8907,Eyal Winter
8908,Ed Nosal
8909,Darwin V. Neher
8910,Prajit K. Dutta
8911,S. P. Burke
8912,Barry McCormick
8913,Lars Tyge Nielsen
8914,Daniel Leonard
8915,Paul Chen
8916,Barbara J. Spencer
8917,Myung Jig Kim
8918,Ieuan G. Morgan
8919,Gyoseob Yi
8920,Kenji Yamamoto
8921,Sangkyu Lee
8922,Kunal Sengupta
8923,Nancy A. Lutz
8924,Guoqiang Tian
8925,Jianxin Zhou
8926,Marco Lippi
8927,Jean-Luc Vila
8928,Esther Ruiz
8929,James E. H. Davidson
8930,Dale O. Stahl
8931,J. S. S. Edwards
8932,Colin Mayer
8933,Kiyohiko G. Nishimura
8934,Nicholas Stern
8935,Stephen P. Magee
8936,Gregor W. Smith
8937,Ian Walker
8938,Huw Dixon
8939,Dan Alger
8940,Alastair Hall
8941,Peter Jensen
8942,Maxwell L. King
8943,Stephen A. Clark
8944,Jeffrey I. Bernstein
8945,Robert G. Chambers
8946,Brian Pinto
8947,Alistair Ulph
8948,Avishay Braverman
8949,Christopher J. Heady
8950,Pradeep K. Mitra
8951,Håkan Persson
8952,Knud Jørgen Munk
8953,Ulrich Krause
8954,Richard K. Anderson
8955,Akira Takayama
8956,Mike O'Brien
8957,Azriel Levy
8958,Yuk-Shee Chan
8959,James McIntosh
8960,Jay R. Ritter
8961,Ichiro Takahashi
8962,Yock Y. Chong
8963,Kimitoshi Sato
8964,B. M. S. Lee
8965,F. P. Murphy
8966,A. D. Hall
8967,M. Barry Goldman
8968,Farhed A. Shah
8969,Simon Clark
8970,John Walsh
8971,M. A. M. Smith
8972,S. S. L. Chang
8973,G. A. Hughes
8974,Toshihiko Hayashi
8975,Malcolm R. Fisher
8976,Michael Abbott
8977,George McKenzie
8978,Lewis Johnson
8979,R. L. Thomas
8980,Jay H. Levin
8981,Marcus H. Miller
8982,John E. Spencer
8983,Thomas Russell
8984,N. J. Ireland
8985,P. M. Rice
8986,Sandwip K. Das
8987,James M. Kearl
8988,Peter B. Dixon
8989,John F. Kyle
8990,R. A. Hart
8991,Owen Stanley
8992,A. A. Sampson
8993,C. C. Huang
8994,John Dutton
8995,Sule Alan
8996,Olivier Marie
8997,Songzi Du
8998,H. L. Leon
8999,Julia Campos
9000,David Burton
9001,David Kelsey
9002,W. Brian Arthur
9003,N. M. Hung
9004,Eugene Wesley
9005,Chun-Chung Au
9006,Guillaume Plantin
9007,Gary Koop
9008,Simon M. Potter
9009,Bernardo S. Blum
9010,Sandra Campo
9011,Andrew Ang
9012,Adrian Beck
9013,Juan F. Vargas
9014,Kenneth Kasa
9015,Benjamin Faber
9016,Fotini Christia
9017,Nenad Kos
9018,Younghwan In
9019,Kimberley A. Scharf
9020,Thorsten Hens
9021,Klaus Adam
9022,Ashok S. Rai
9023,Lucrezia Reichlin
9024,Larry Karp
9025,Anil K. Bera
9026,Henry Y. Wan
9027,K. J. Koch
9028,Dilip B. Madan
9029,Geoffrey Heal
9030,David K. H. Begg
9031,Alan Gelb
9032,Kenneth S. Lyon
9033,J. A. Kay
9034,Kathy Yuan
9035,Jeremy Lise
9036,Kjetil Telle
9037,Ana Santiago
9038,V. Bhaskar
9039,Rabah Amir
9040,Norman Clifford
9041,D. Kira
9042,Catherine Hafer
9043,Antonio Mele
9044,Eduardo L. Giménez
9045,Daniel Egel
9046,Paola Bordon
9047,Albrecht Glitz
9048,Jorge De La Roca
9049,Alexander Meister
9050,Arnaud Cheron
9051,Michael Suk-Young Chwe
9052,Rohit Rahi
9053,Theo S. Eicher
9054,Marie Allard
9055,Akio Kagawa
9056,Rögnvaldur Hannesson
9057,Amoz Kats
9058,David G. Tarr
9059,Karine Mazurier
9060,Robert MacCulloch
9061,Vincent Feltkamp
9062,Simon Wilkie
9063,Giorgio Bellettini
9064,Anders Karlström
9065,Quinn Weninger
9066,Ana Montes
9067,Giovanni Dell'Ariccia
9068,Pietro Garibaldi
9069,Tommaso Monacelli
9070,Efthymios G. Tsionas
9071,Ettore Damiano
9072,Stefania Albanesi
9073,J. A. Sefton
9074,M. R. Weale
9075,Marcus Asplund
9076,Riccardo Calcagno
9077,Sara Graziano
9078,Pushkar Maitra
9079,Valentina Corradi
9080,Walter Distaso
9081,Mathias Hungerbühler
9082,Alexis Parmentier
9083,Bruno Van Der Linden
9084,Reto Foellmi
9085,Davide Pettenuzzo
9086,Rui Albuquerque
9087,Nicolas Sahuguet
9088,Joseph P. Lupton
9089,Éva Nagypál
9090,Sofia Berto Villas-Boas
9091,Okan Yilankaya
9092,Péter Eső
9093,Kyle Hyndman
9094,Elyès Jouini
9095,Clotilde Napp
9096,David Lopez-Salido
9097,Andres Almazan
9098,Adolfo De Motta
9099,Alexander Guembel
9100,Timur Kuran
9101,Laura Blow
9102,Jan Pieter Krahnen
9103,Luca Dedola
9104,Sylvain Leduc
9105,Jussi Keppo
9106,Dmitry Davydov
9107,Irina A. Telyukova
9108,Mohammad Arzaghi
9109,Walter Beckert
9110,Andrew Mountford
9111,Heikki Rantakari
9112,Dietrich Vollrath
9113,Heidrun C. Hoppe
